'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:02.005',0.848,0.191,-0.657,-0.519,0.752,-0.234,-0.819,0.618,-0.745,0.166,-0.514,0.295,0.015,0.111,0.238
'0:02.006',0.847,0.191,-0.656,-0.519,0.751,-0.233,-0.819,0.618,-0.746,0.167,-0.514,0.295,0.015,0.111,0.238
'0:02.007',0.847,0.192,-0.654,-0.52,0.75,-0.231,-0.818,0.618,-0.744,0.167,-0.514,0.296,0.015,0.112,0.238
'0:02.008',0.847,0.192,-0.655,-0.519,0.75,-0.232,-0.818,0.617,-0.745,0.167,-0.514,0.295,0.015,0.114,0.238
'0:02.009',0.848,0.192,-0.655,-0.52,0.751,-0.232,-0.819,0.617,-0.745,0.166,-0.515,0.294,0.014,0.113,0.238
'0:02.010',0.848,0.191,-0.657,-0.519,0.752,-0.233,-0.82,0.617,-0.745,0.166,-0.515,0.294,0.015,0.112,0.238
'0:02.011',0.846,0.19,-0.656,-0.518,0.751,-0.234,-0.819,0.616,-0.745,0.166,-0.514,0.294,0.015,0.114,0.237
'0:02.012',0.845,0.189,-0.655,-0.517,0.75,-0.234,-0.82,0.616,-0.744,0.165,-0.514,0.294,0.015,0.114,0.238
'0:02.013',0.844,0.189,-0.655,-0.516,0.749,-0.233,-0.82,0.617,-0.744,0.165,-0.514,0.295,0.015,0.114,0.238
'0:02.014',0.845,0.19,-0.656,-0.517,0.75,-0.234,-0.82,0.617,-0.744,0.166,-0.514,0.295,0.015,0.114,0.236
'0:02.015',0.846,0.19,-0.656,-0.518,0.751,-0.234,-0.821,0.616,-0.743,0.165,-0.513,0.294,0.015,0.115,0.236
'0:02.016',0.844,0.189,-0.655,-0.517,0.75,-0.233,-0.821,0.617,-0.743,0.165,-0.513,0.295,0.014,0.114,0.236
'0:02.017',0.844,0.19,-0.654,-0.517,0.749,-0.233,-0.82,0.617,-0.743,0.166,-0.514,0.294,0.015,0.114,0.237
'0:02.018',0.844,0.189,-0.654,-0.516,0.749,-0.233,-0.82,0.617,-0.743,0.164,-0.515,0.295,0.015,0.115,0.238
'0:02.019',0.844,0.19,-0.654,-0.516,0.749,-0.233,-0.82,0.617,-0.743,0.163,-0.514,0.294,0.015,0.115,0.237
'0:02.020',0.844,0.19,-0.654,-0.517,0.749,-0.233,-0.82,0.617,-0.743,0.164,-0.513,0.293,0.015,0.116,0.237
'0:02.021',0.844,0.188,-0.655,-0.516,0.75,-0.234,-0.819,0.617,-0.742,0.164,-0.513,0.293,0.015,0.114,0.236
'0:02.022',0.844,0.189,-0.655,-0.516,0.75,-0.234,-0.819,0.617,-0.742,0.164,-0.512,0.294,0.015,0.115,0.236
'0:02.023',0.843,0.19,-0.653,-0.517,0.748,-0.232,-0.819,0.618,-0.742,0.164,-0.513,0.293,0.015,0.117,0.236
'0:02.024',0.843,0.191,-0.651,-0.517,0.747,-0.231,-0.818,0.618,-0.742,0.165,-0.513,0.293,0.015,0.116,0.237
'0:02.025',0.844,0.192,-0.651,-0.517,0.747,-0.23,-0.819,0.619,-0.741,0.166,-0.512,0.293,0.014,0.116,0.237
'0:02.026',0.844,0.193,-0.651,-0.518,0.748,-0.23,-0.819,0.619,-0.739,0.167,-0.512,0.293,0.015,0.116,0.237
'0:02.027',0.844,0.193,-0.651,-0.518,0.747,-0.23,-0.819,0.619,-0.739,0.168,-0.511,0.294,0.016,0.116,0.237
'0:02.028',0.842,0.191,-0.651,-0.517,0.746,-0.23,-0.818,0.618,-0.739,0.167,-0.512,0.294,0.015,0.115,0.237
'0:02.029',0.843,0.19,-0.653,-0.517,0.748,-0.232,-0.819,0.619,-0.74,0.169,-0.512,0.295,0.015,0.115,0.236
'0:02.030',0.845,0.191,-0.654,-0.518,0.75,-0.232,-0.819,0.62,-0.739,0.169,-0.511,0.295,0.015,0.114,0.235
'0:02.031',0.847,0.193,-0.654,-0.52,0.75,-0.231,-0.818,0.619,-0.738,0.168,-0.512,0.295,0.015,0.112,0.235
'0:02.032',0.847,0.193,-0.654,-0.52,0.75,-0.231,-0.818,0.62,-0.738,0.169,-0.511,0.295,0.015,0.113,0.235
'0:02.033',0.847,0.192,-0.655,-0.519,0.751,-0.232,-0.817,0.621,-0.735,0.17,-0.511,0.296,0.016,0.112,0.234
'0:02.034',0.848,0.193,-0.655,-0.52,0.751,-0.232,-0.818,0.621,-0.736,0.17,-0.51,0.297,0.015,0.112,0.235
'0:02.035',0.849,0.194,-0.654,-0.521,0.751,-0.23,-0.818,0.621,-0.736,0.17,-0.51,0.296,0.015,0.114,0.235
'0:02.036',0.848,0.194,-0.653,-0.521,0.75,-0.23,-0.817,0.62,-0.736,0.17,-0.511,0.297,0.015,0.115,0.234
'0:02.037',0.847,0.195,-0.652,-0.521,0.75,-0.229,-0.817,0.62,-0.736,0.169,-0.51,0.295,0.014,0.115,0.234
'0:02.038',0.848,0.195,-0.652,-0.521,0.75,-0.229,-0.816,0.62,-0.734,0.17,-0.51,0.295,0.015,0.113,0.234
'0:02.039',0.847,0.195,-0.652,-0.521,0.749,-0.229,-0.816,0.621,-0.735,0.171,-0.51,0.295,0.014,0.115,0.234
'0:02.040',0.845,0.194,-0.651,-0.519,0.748,-0.229,-0.815,0.623,-0.735,0.171,-0.511,0.295,0.013,0.114,0.234
'0:02.041',0.843,0.191,-0.652,-0.517,0.748,-0.231,-0.814,0.622,-0.735,0.17,-0.51,0.295,0.014,0.114,0.234
'0:02.042',0.843,0.189,-0.654,-0.516,0.749,-0.233,-0.815,0.622,-0.735,0.17,-0.51,0.295,0.013,0.114,0.234
'0:02.043',0.843,0.188,-0.655,-0.515,0.749,-0.234,-0.814,0.621,-0.735,0.169,-0.511,0.294,0.013,0.112,0.233
'0:02.044',0.843,0.188,-0.655,-0.516,0.749,-0.234,-0.815,0.622,-0.735,0.169,-0.511,0.294,0.013,0.112,0.234
'0:02.045',0.844,0.186,-0.657,-0.515,0.75,-0.235,-0.816,0.623,-0.733,0.171,-0.511,0.295,0.013,0.111,0.233
'0:02.046',0.844,0.184,-0.658,-0.514,0.75,-0.237,-0.816,0.622,-0.735,0.17,-0.511,0.295,0.015,0.111,0.234
'0:02.047',0.843,0.185,-0.658,-0.514,0.75,-0.236,-0.816,0.622,-0.734,0.169,-0.511,0.295,0.013,0.112,0.234
'0:02.048',0.843,0.185,-0.657,-0.514,0.75,-0.236,-0.816,0.623,-0.733,0.17,-0.511,0.296,0.013,0.11,0.233
'0:02.049',0.844,0.185,-0.658,-0.514,0.75,-0.237,-0.816,0.623,-0.733,0.171,-0.51,0.295,0.014,0.11,0.234
'0:02.050',0.845,0.185,-0.659,-0.515,0.751,-0.236,-0.816,0.623,-0.733,0.17,-0.511,0.295,0.013,0.111,0.234
'0:02.051',0.847,0.186,-0.66,-0.516,0.753,-0.237,-0.815,0.622,-0.734,0.17,-0.511,0.297,0.015,0.112,0.234
'0:02.052',0.845,0.185,-0.66,-0.515,0.752,-0.237,-0.814,0.623,-0.732,0.17,-0.51,0.297,0.015,0.111,0.234
'0:02.053',0.844,0.184,-0.659,-0.514,0.751,-0.237,-0.815,0.625,-0.731,0.172,-0.51,0.298,0.015,0.11,0.233
'0:02.054',0.845,0.186,-0.659,-0.516,0.751,-0.236,-0.814,0.625,-0.731,0.171,-0.51,0.298,0.016,0.111,0.233
'0:02.055',0.845,0.188,-0.656,-0.516,0.75,-0.234,-0.815,0.623,-0.732,0.171,-0.512,0.296,0.015,0.112,0.233
'0:02.056',0.844,0.189,-0.655,-0.516,0.749,-0.233,-0.815,0.624,-0.732,0.17,-0.513,0.296,0.015,0.113,0.233
'0:02.057',0.845,0.19,-0.654,-0.517,0.749,-0.232,-0.815,0.624,-0.732,0.17,-0.513,0.296,0.014,0.114,0.234
'0:02.058',0.845,0.191,-0.653,-0.518,0.749,-0.231,-0.815,0.622,-0.733,0.17,-0.513,0.294,0.013,0.114,0.233
'0:02.059',0.845,0.194,-0.651,-0.519,0.748,-0.229,-0.816,0.622,-0.733,0.169,-0.512,0.292,0.013,0.114,0.232
'0:02.060',0.846,0.195,-0.651,-0.521,0.749,-0.228,-0.817,0.622,-0.733,0.169,-0.515,0.293,0.013,0.116,0.233
'0:02.061',0.847,0.194,-0.652,-0.52,0.75,-0.23,-0.817,0.623,-0.733,0.169,-0.516,0.293,0.013,0.115,0.233
'0:02.062',0.846,0.195,-0.651,-0.521,0.749,-0.228,-0.817,0.622,-0.734,0.169,-0.515,0.291,0.013,0.116,0.232
'0:02.063',0.845,0.196,-0.649,-0.521,0.747,-0.227,-0.815,0.621,-0.734,0.168,-0.515,0.292,0.013,0.116,0.232
'0:02.064',0.846,0.195,-0.651,-0.52,0.749,-0.229,-0.815,0.622,-0.733,0.168,-0.515,0.291,0.012,0.115,0.232
'0:02.065',0.848,0.196,-0.653,-0.522,0.75,-0.229,-0.817,0.621,-0.735,0.168,-0.515,0.29,0.013,0.116,0.233
'0:02.066',0.847,0.195,-0.652,-0.521,0.749,-0.229,-0.816,0.622,-0.733,0.168,-0.516,0.292,0.012,0.116,0.233
'0:02.067',0.846,0.195,-0.651,-0.52,0.748,-0.228,-0.815,0.624,-0.733,0.17,-0.517,0.293,0.012,0.115,0.233
'0:02.068',0.847,0.195,-0.652,-0.521,0.75,-0.229,-0.815,0.623,-0.734,0.17,-0.516,0.293,0.014,0.116,0.233
'0:02.069',0.847,0.194,-0.653,-0.52,0.75,-0.23,-0.815,0.623,-0.734,0.17,-0.515,0.294,0.014,0.115,0.233
'0:02.070',0.847,0.193,-0.653,-0.52,0.75,-0.231,-0.813,0.622,-0.733,0.17,-0.515,0.293,0.014,0.115,0.233
'0:02.071',0.847,0.193,-0.654,-0.52,0.75,-0.231,-0.812,0.622,-0.733,0.17,-0.515,0.293,0.014,0.115,0.234
'0:02.072',0.845,0.191,-0.654,-0.518,0.75,-0.232,-0.814,0.622,-0.734,0.17,-0.516,0.293,0.014,0.115,0.234
'0:02.073',0.844,0.192,-0.652,-0.518,0.748,-0.231,-0.814,0.622,-0.733,0.17,-0.515,0.292,0.013,0.115,0.234
'0:02.074',0.844,0.192,-0.652,-0.517,0.748,-0.231,-0.815,0.622,-0.734,0.169,-0.515,0.293,0.014,0.115,0.234
'0:02.075',0.845,0.192,-0.652,-0.518,0.748,-0.231,-0.814,0.622,-0.733,0.169,-0.514,0.294,0.014,0.115,0.234
'0:02.076',0.845,0.191,-0.653,-0.517,0.749,-0.232,-0.814,0.622,-0.734,0.169,-0.514,0.294,0.014,0.115,0.234
'0:02.077',0.844,0.189,-0.654,-0.516,0.749,-0.233,-0.813,0.622,-0.735,0.168,-0.515,0.294,0.015,0.116,0.234
'0:02.078',0.845,0.19,-0.656,-0.517,0.75,-0.234,-0.813,0.621,-0.735,0.167,-0.516,0.293,0.014,0.114,0.235
'0:02.079',0.844,0.188,-0.656,-0.516,0.75,-0.234,-0.814,0.622,-0.735,0.167,-0.514,0.293,0.014,0.113,0.234
'0:02.080',0.843,0.189,-0.653,-0.516,0.748,-0.233,-0.813,0.622,-0.734,0.168,-0.513,0.295,0.015,0.113,0.234
'0:02.081',0.843,0.19,-0.652,-0.517,0.747,-0.231,-0.814,0.621,-0.734,0.17,-0.513,0.294,0.015,0.114,0.234
'0:02.082',0.844,0.19,-0.654,-0.517,0.749,-0.233,-0.814,0.62,-0.734,0.169,-0.513,0.294,0.015,0.113,0.234
'0:02.083',0.844,0.19,-0.654,-0.517,0.749,-0.233,-0.815,0.621,-0.736,0.169,-0.514,0.294,0.015,0.113,0.234
'0:02.084',0.843,0.191,-0.652,-0.517,0.748,-0.231,-0.814,0.621,-0.735,0.17,-0.515,0.294,0.015,0.113,0.234
'0:02.085',0.845,0.191,-0.653,-0.517,0.749,-0.232,-0.814,0.621,-0.735,0.169,-0.515,0.294,0.015,0.113,0.235
'0:02.086',0.845,0.189,-0.656,-0.517,0.75,-0.234,-0.814,0.622,-0.735,0.169,-0.513,0.294,0.015,0.113,0.235
'0:02.087',0.846,0.19,-0.656,-0.517,0.751,-0.234,-0.813,0.621,-0.735,0.17,-0.514,0.295,0.015,0.112,0.235
'0:02.088',0.846,0.19,-0.655,-0.518,0.75,-0.233,-0.812,0.622,-0.735,0.17,-0.514,0.295,0.015,0.113,0.235
'0:02.089',0.844,0.189,-0.655,-0.516,0.75,-0.234,-0.81,0.623,-0.735,0.17,-0.514,0.295,0.014,0.112,0.235
'0:02.090',0.845,0.188,-0.656,-0.516,0.75,-0.234,-0.811,0.623,-0.736,0.17,-0.514,0.295,0.013,0.111,0.235
'0:02.091',0.846,0.189,-0.657,-0.517,0.751,-0.234,-0.811,0.624,-0.735,0.169,-0.513,0.296,0.015,0.11,0.235
'0:02.092',0.847,0.189,-0.658,-0.517,0.752,-0.235,-0.812,0.623,-0.736,0.169,-0.513,0.295,0.015,0.11,0.236
'0:02.093',0.846,0.186,-0.659,-0.516,0.752,-0.236,-0.811,0.622,-0.736,0.169,-0.514,0.295,0.014,0.11,0.235
'0:02.094',0.844,0.185,-0.658,-0.515,0.75,-0.236,-0.81,0.622,-0.737,0.168,-0.514,0.295,0.014,0.11,0.236
'0:02.095',0.844,0.185,-0.658,-0.514,0.75,-0.236,-0.813,0.621,-0.74,0.169,-0.515,0.293,0.014,0.111,0.237
'0:02.096',0.844,0.186,-0.658,-0.515,0.751,-0.236,-0.814,0.62,-0.74,0.169,-0.517,0.293,0.014,0.11,0.236
'0:02.097',0.845,0.188,-0.657,-0.516,0.75,-0.235,-0.814,0.619,-0.738,0.168,-0.517,0.292,0.014,0.111,0.236
'0:02.098',0.844,0.186,-0.657,-0.515,0.75,-0.235,-0.814,0.619,-0.739,0.169,-0.517,0.292,0.013,0.112,0.236
'0:02.099',0.844,0.184,-0.659,-0.513,0.751,-0.237,-0.814,0.619,-0.739,0.169,-0.517,0.292,0.013,0.11,0.236
'0:02.100',0.842,0.183,-0.659,-0.513,0.75,-0.238,-0.813,0.62,-0.74,0.169,-0.517,0.292,0.014,0.112,0.237
'0:02.101',0.842,0.184,-0.657,-0.513,0.75,-0.236,-0.815,0.618,-0.741,0.167,-0.518,0.292,0.013,0.111,0.238
'0:02.102',0.842,0.184,-0.657,-0.513,0.75,-0.236,-0.816,0.616,-0.742,0.165,-0.519,0.291,0.012,0.112,0.238
'0:02.103',0.843,0.184,-0.658,-0.513,0.75,-0.237,-0.814,0.616,-0.743,0.165,-0.519,0.291,0.012,0.111,0.239
'0:02.104',0.844,0.184,-0.659,-0.514,0.75,-0.237,-0.816,0.616,-0.741,0.166,-0.519,0.292,0.012,0.111,0.238
'0:02.105',0.843,0.184,-0.659,-0.514,0.75,-0.237,-0.815,0.617,-0.742,0.164,-0.519,0.29,0.011,0.111,0.238
'0:02.106',0.842,0.183,-0.659,-0.513,0.75,-0.237,-0.815,0.616,-0.744,0.164,-0.52,0.29,0.011,0.111,0.238
'0:02.107',0.842,0.183,-0.658,-0.513,0.75,-0.237,-0.815,0.616,-0.744,0.165,-0.52,0.29,0.012,0.113,0.239
'0:02.108',0.842,0.184,-0.658,-0.513,0.75,-0.237,-0.814,0.615,-0.745,0.163,-0.52,0.289,0.011,0.111,0.239
'0:02.109',0.844,0.184,-0.659,-0.514,0.751,-0.237,-0.814,0.614,-0.745,0.163,-0.52,0.29,0.011,0.109,0.24
'0:02.110',0.845,0.182,-0.662,-0.514,0.753,-0.239,-0.814,0.615,-0.745,0.163,-0.521,0.29,0.012,0.108,0.241
'0:02.111',0.844,0.182,-0.662,-0.513,0.752,-0.24,-0.812,0.614,-0.745,0.163,-0.522,0.29,0.011,0.11,0.24
'0:02.112',0.843,0.182,-0.661,-0.512,0.751,-0.239,-0.812,0.615,-0.745,0.163,-0.521,0.292,0.011,0.108,0.24
'0:02.113',0.844,0.181,-0.662,-0.512,0.752,-0.241,-0.812,0.614,-0.745,0.162,-0.521,0.29,0.011,0.108,0.241
'0:02.114',0.845,0.181,-0.663,-0.512,0.753,-0.241,-0.813,0.613,-0.745,0.162,-0.52,0.289,0.01,0.108,0.241
'0:02.115',0.844,0.181,-0.663,-0.512,0.753,-0.241,-0.812,0.614,-0.745,0.162,-0.519,0.291,0.011,0.107,0.241
'0:02.116',0.844,0.18,-0.663,-0.512,0.753,-0.241,-0.812,0.614,-0.745,0.161,-0.521,0.29,0.009,0.107,0.242
'0:02.117',0.844,0.18,-0.663,-0.512,0.753,-0.241,-0.811,0.614,-0.745,0.16,-0.52,0.29,0.01,0.106,0.242
'0:02.118',0.844,0.18,-0.663,-0.512,0.753,-0.241,-0.811,0.613,-0.747,0.159,-0.521,0.291,0.011,0.106,0.242
'0:02.119',0.844,0.177,-0.665,-0.511,0.754,-0.244,-0.811,0.611,-0.747,0.158,-0.521,0.29,0.009,0.105,0.242
'0:02.120',0.843,0.177,-0.665,-0.51,0.754,-0.244,-0.811,0.611,-0.748,0.158,-0.521,0.288,0.009,0.105,0.242
'0:02.121',0.842,0.177,-0.665,-0.509,0.753,-0.244,-0.811,0.611,-0.75,0.158,-0.522,0.289,0.009,0.104,0.242
'0:02.122',0.843,0.177,-0.665,-0.51,0.754,-0.244,-0.811,0.611,-0.75,0.158,-0.522,0.29,0.009,0.105,0.243
'0:02.123',0.843,0.177,-0.665,-0.51,0.754,-0.243,-0.812,0.61,-0.75,0.157,-0.523,0.289,0.009,0.106,0.243
'0:02.124',0.842,0.177,-0.665,-0.509,0.753,-0.244,-0.812,0.609,-0.75,0.155,-0.523,0.288,0.007,0.105,0.243
'0:02.125',0.842,0.177,-0.665,-0.509,0.753,-0.244,-0.812,0.608,-0.75,0.157,-0.525,0.288,0.007,0.105,0.243
'0:02.126',0.842,0.177,-0.664,-0.509,0.752,-0.243,-0.812,0.608,-0.75,0.158,-0.524,0.288,0.007,0.106,0.243
'0:02.127',0.841,0.177,-0.663,-0.509,0.751,-0.243,-0.812,0.608,-0.751,0.155,-0.524,0.288,0.006,0.105,0.243
'0:02.128',0.841,0.177,-0.664,-0.509,0.752,-0.243,-0.812,0.609,-0.75,0.157,-0.524,0.288,0.007,0.104,0.244
'0:02.129',0.841,0.178,-0.662,-0.509,0.751,-0.242,-0.811,0.608,-0.751,0.155,-0.524,0.288,0.007,0.106,0.244
'0:02.130',0.842,0.178,-0.663,-0.51,0.752,-0.242,-0.813,0.607,-0.752,0.153,-0.524,0.287,0.007,0.107,0.244
'0:02.131',0.844,0.179,-0.665,-0.511,0.754,-0.243,-0.814,0.607,-0.752,0.153,-0.526,0.286,0.005,0.106,0.244
'0:02.132',0.844,0.179,-0.665,-0.512,0.754,-0.243,-0.814,0.606,-0.753,0.153,-0.526,0.286,0.006,0.106,0.244
'0:02.133',0.844,0.178,-0.664,-0.511,0.754,-0.243,-0.814,0.607,-0.754,0.153,-0.525,0.287,0.006,0.105,0.245
'0:02.134',0.842,0.179,-0.662,-0.51,0.751,-0.241,-0.815,0.605,-0.753,0.152,-0.525,0.286,0.006,0.106,0.244
'0:02.135',0.841,0.179,-0.662,-0.51,0.751,-0.241,-0.814,0.605,-0.754,0.151,-0.525,0.285,0.005,0.106,0.245
'0:02.136',0.842,0.178,-0.663,-0.51,0.752,-0.242,-0.815,0.605,-0.756,0.15,-0.527,0.285,0.005,0.106,0.245
'0:02.137',0.842,0.178,-0.664,-0.51,0.752,-0.243,-0.814,0.605,-0.755,0.152,-0.528,0.285,0.005,0.106,0.245
'0:02.138',0.841,0.177,-0.663,-0.509,0.752,-0.243,-0.814,0.605,-0.755,0.152,-0.527,0.285,0.004,0.105,0.246
'0:02.139',0.839,0.176,-0.662,-0.508,0.75,-0.243,-0.814,0.604,-0.756,0.152,-0.527,0.285,0.005,0.105,0.246
'0:02.140',0.841,0.176,-0.664,-0.509,0.752,-0.244,-0.814,0.602,-0.756,0.151,-0.528,0.285,0.005,0.104,0.246
'0:02.141',0.84,0.177,-0.663,-0.509,0.751,-0.243,-0.814,0.602,-0.757,0.15,-0.527,0.285,0.004,0.105,0.246
'0:02.142',0.838,0.177,-0.661,-0.508,0.75,-0.242,-0.812,0.603,-0.756,0.151,-0.528,0.286,0.005,0.106,0.247
'0:02.143',0.84,0.177,-0.662,-0.509,0.75,-0.242,-0.813,0.603,-0.757,0.15,-0.528,0.285,0.004,0.106,0.247
'0:02.144',0.84,0.178,-0.662,-0.509,0.751,-0.241,-0.814,0.602,-0.757,0.15,-0.529,0.285,0.004,0.106,0.247
'0:02.145',0.84,0.177,-0.661,-0.509,0.75,-0.242,-0.813,0.601,-0.758,0.149,-0.528,0.284,0.004,0.104,0.247
'0:02.146',0.839,0.177,-0.661,-0.508,0.75,-0.242,-0.812,0.602,-0.758,0.148,-0.528,0.284,0.003,0.104,0.247
'0:02.147',0.838,0.175,-0.663,-0.507,0.75,-0.243,-0.813,0.602,-0.759,0.148,-0.529,0.285,0.004,0.105,0.247
'0:02.148',0.838,0.175,-0.662,-0.507,0.75,-0.243,-0.813,0.602,-0.757,0.148,-0.529,0.285,0.004,0.105,0.248
'0:02.149',0.839,0.176,-0.662,-0.507,0.75,-0.243,-0.814,0.602,-0.757,0.148,-0.531,0.285,0.004,0.105,0.249
'0:02.150',0.837,0.175,-0.662,-0.506,0.75,-0.243,-0.815,0.602,-0.759,0.147,-0.531,0.284,0.003,0.104,0.249
'0:02.151',0.838,0.175,-0.662,-0.507,0.75,-0.243,-0.815,0.601,-0.759,0.147,-0.531,0.283,0.003,0.104,0.249
'0:02.152',0.839,0.177,-0.661,-0.508,0.75,-0.242,-0.815,0.599,-0.759,0.147,-0.531,0.283,0.004,0.104,0.248
'0:02.153',0.838,0.176,-0.662,-0.507,0.75,-0.242,-0.815,0.6,-0.759,0.146,-0.531,0.282,0.002,0.105,0.248
'0:02.154',0.839,0.175,-0.664,-0.507,0.751,-0.244,-0.815,0.599,-0.76,0.146,-0.533,0.281,0.002,0.104,0.248
'0:02.155',0.838,0.175,-0.662,-0.506,0.75,-0.243,-0.815,0.598,-0.762,0.145,-0.533,0.281,0.002,0.105,0.248
'0:02.156',0.839,0.176,-0.662,-0.507,0.75,-0.243,-0.816,0.597,-0.762,0.145,-0.532,0.281,0.002,0.105,0.248
'0:02.157',0.839,0.175,-0.664,-0.507,0.751,-0.244,-0.815,0.597,-0.762,0.145,-0.533,0.281,0.002,0.105,0.249
'0:02.158',0.841,0.176,-0.664,-0.508,0.752,-0.244,-0.814,0.597,-0.761,0.144,-0.534,0.281,0.002,0.105,0.249
'0:02.159',0.841,0.176,-0.664,-0.509,0.752,-0.244,-0.814,0.598,-0.761,0.145,-0.533,0.281,0.002,0.104,0.249
'0:02.160',0.839,0.174,-0.664,-0.507,0.751,-0.245,-0.815,0.598,-0.762,0.144,-0.533,0.281,0.001,0.104,0.249
'0:02.161',0.839,0.174,-0.664,-0.506,0.751,-0.245,-0.815,0.595,-0.763,0.143,-0.535,0.281,0.002,0.105,0.251
'0:02.162',0.839,0.175,-0.664,-0.507,0.751,-0.244,-0.816,0.594,-0.764,0.141,-0.534,0.28,0.002,0.106,0.25
'0:02.163',0.838,0.174,-0.663,-0.506,0.75,-0.244,-0.815,0.594,-0.762,0.142,-0.535,0.279,0.001,0.106,0.248
'0:02.164',0.837,0.172,-0.665,-0.505,0.75,-0.246,-0.814,0.596,-0.763,0.142,-0.536,0.28,0.001,0.105,0.25
'0:02.165',0.838,0.172,-0.665,-0.505,0.751,-0.246,-0.814,0.596,-0.763,0.142,-0.535,0.28,0.002,0.105,0.25
'0:02.166',0.836,0.173,-0.663,-0.504,0.75,-0.245,-0.814,0.595,-0.764,0.143,-0.536,0.28,0.001,0.105,0.251
'0:02.167',0.836,0.172,-0.663,-0.504,0.75,-0.245,-0.815,0.595,-0.765,0.142,-0.536,0.279,0,0.106,0.251
'0:02.168',0.837,0.173,-0.663,-0.505,0.75,-0.245,-0.815,0.594,-0.764,0.142,-0.537,0.279,0.001,0.105,0.25
'0:02.169',0.836,0.172,-0.664,-0.504,0.75,-0.245,-0.814,0.595,-0.764,0.141,-0.536,0.279,0.001,0.104,0.249
'0:02.170',0.836,0.171,-0.664,-0.503,0.75,-0.246,-0.813,0.595,-0.763,0.142,-0.536,0.279,0.001,0.103,0.25
'0:02.171',0.836,0.171,-0.664,-0.503,0.75,-0.246,-0.814,0.595,-0.764,0.141,-0.536,0.28,0.001,0.104,0.251
'0:02.172',0.837,0.172,-0.665,-0.504,0.75,-0.247,-0.815,0.594,-0.765,0.14,-0.536,0.279,0.001,0.104,0.251
'0:02.173',0.836,0.172,-0.664,-0.503,0.75,-0.246,-0.813,0.595,-0.764,0.141,-0.536,0.279,0,0.104,0.251
'0:02.174',0.836,0.171,-0.664,-0.503,0.75,-0.246,-0.812,0.594,-0.764,0.14,-0.536,0.28,0.001,0.104,0.252
'0:02.175',0.836,0.172,-0.663,-0.504,0.749,-0.245,-0.813,0.595,-0.764,0.141,-0.536,0.28,0,0.103,0.252
'0:02.176',0.836,0.172,-0.664,-0.504,0.75,-0.246,-0.813,0.595,-0.765,0.141,-0.536,0.28,0,0.103,0.252
'0:02.177',0.836,0.172,-0.664,-0.504,0.75,-0.246,-0.813,0.594,-0.767,0.141,-0.536,0.279,0.001,0.102,0.253
'0:02.178',0.836,0.172,-0.664,-0.504,0.75,-0.246,-0.814,0.593,-0.767,0.14,-0.536,0.278,-0.001,0.102,0.252
'0:02.179',0.837,0.172,-0.665,-0.505,0.75,-0.246,-0.814,0.593,-0.767,0.14,-0.537,0.278,-0.001,0.102,0.252
'0:02.180',0.836,0.172,-0.663,-0.504,0.749,-0.245,-0.812,0.594,-0.765,0.141,-0.537,0.279,-0.001,0.101,0.252
'0:02.181',0.836,0.172,-0.663,-0.504,0.749,-0.245,-0.811,0.595,-0.765,0.141,-0.535,0.28,-0.001,0.102,0.252
'0:02.182',0.836,0.173,-0.662,-0.505,0.749,-0.244,-0.812,0.596,-0.765,0.141,-0.535,0.28,-0.001,0.103,0.252
'0:02.183',0.835,0.172,-0.663,-0.503,0.749,-0.245,-0.814,0.594,-0.765,0.141,-0.536,0.279,-0.002,0.102,0.252
'0:02.184',0.836,0.173,-0.663,-0.504,0.749,-0.245,-0.813,0.593,-0.766,0.141,-0.536,0.278,-0.001,0.103,0.252
'0:02.185',0.837,0.173,-0.664,-0.505,0.75,-0.245,-0.812,0.595,-0.765,0.141,-0.536,0.279,-0.001,0.102,0.252
'0:02.186',0.837,0.171,-0.666,-0.503,0.751,-0.247,-0.811,0.595,-0.765,0.14,-0.535,0.278,-0.002,0.102,0.252
'0:02.187',0.835,0.17,-0.665,-0.502,0.75,-0.247,-0.811,0.596,-0.765,0.141,-0.534,0.278,-0.002,0.102,0.252
'0:02.188',0.836,0.171,-0.664,-0.503,0.75,-0.246,-0.812,0.596,-0.765,0.14,-0.536,0.278,-0.002,0.103,0.252
'0:02.189',0.834,0.17,-0.664,-0.502,0.749,-0.247,-0.812,0.595,-0.766,0.14,-0.537,0.278,-0.002,0.102,0.252
'0:02.190',0.834,0.168,-0.666,-0.501,0.75,-0.249,-0.812,0.595,-0.766,0.14,-0.538,0.277,-0.002,0.1,0.252
'0:02.191',0.836,0.168,-0.667,-0.502,0.751,-0.249,-0.811,0.594,-0.766,0.139,-0.538,0.276,-0.003,0.1,0.252
'0:02.192',0.835,0.167,-0.667,-0.501,0.75,-0.25,-0.811,0.593,-0.766,0.14,-0.538,0.276,-0.003,0.1,0.252
'0:02.193',0.835,0.167,-0.668,-0.5,0.751,-0.251,-0.812,0.593,-0.766,0.139,-0.538,0.276,-0.003,0.101,0.252
'0:02.194',0.835,0.167,-0.668,-0.501,0.751,-0.251,-0.812,0.593,-0.766,0.139,-0.538,0.276,-0.003,0.101,0.252
