'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
0.705,0.025,-3.283,-3.308,1.629,1.667,-3.295,0.194,1.355,0.76,-0.733,-0.411,-0.246,0.247,-3.13,0.662
0.706,0.027,-3.281,-3.308,1.627,1.667,-3.295,0.2,1.359,0.763,-0.729,-0.407,-0.244,0.247,-3.13,0.659
0.707,0.03,-3.277,-3.308,1.623,1.669,-3.293,0.197,1.357,0.761,-0.729,-0.407,-0.245,0.248,-3.134,0.659
0.708,0.03,-3.28,-3.311,1.625,1.671,-3.296,0.197,1.36,0.766,-0.726,-0.406,-0.243,0.249,-3.143,0.659
0.709,0.034,-3.279,-3.312,1.623,1.673,-3.296,0.2,1.363,0.768,-0.722,-0.403,-0.241,0.252,-3.143,0.656
0.71,0.032,-3.28,-3.311,1.624,1.671,-3.295,0.203,1.365,0.77,-0.718,-0.398,-0.237,0.254,-3.138,0.652
0.711,0.033,-3.275,-3.307,1.621,1.669,-3.291,0.207,1.369,0.775,-0.714,-0.394,-0.235,0.254,-3.134,0.649
0.712,0.033,-3.271,-3.304,1.619,1.669,-3.288,0.205,1.371,0.775,-0.711,-0.392,-0.234,0.255,-3.132,0.652
0.713,0.034,-3.272,-3.305,1.619,1.669,-3.288,0.205,1.373,0.777,-0.71,-0.391,-0.233,0.257,-3.135,0.652
0.714,0.038,-3.266,-3.304,1.613,1.671,-3.285,0.206,1.373,0.779,-0.709,-0.388,-0.231,0.261,-3.13,0.65
0.715,0.038,-3.266,-3.304,1.613,1.671,-3.285,0.205,1.373,0.781,-0.706,-0.387,-0.23,0.261,-3.131,0.647
0.716,0.038,-3.271,-3.309,1.617,1.674,-3.291,0.205,1.373,0.782,-0.706,-0.387,-0.229,0.264,-3.138,0.647
0.717,0.037,-3.269,-3.308,1.616,1.673,-3.288,0.203,1.373,0.783,-0.705,-0.385,-0.227,0.265,-3.131,0.648
0.718,0.033,-3.271,-3.303,1.619,1.668,-3.287,0.201,1.374,0.784,-0.705,-0.384,-0.229,0.263,-3.131,0.645
0.719,0.036,-3.267,-3.303,1.615,1.669,-3.284,0.205,1.373,0.785,-0.704,-0.383,-0.225,0.264,-3.13,0.639
0.72,0.042,-3.26,-3.301,1.609,1.672,-3.28,0.203,1.372,0.788,-0.698,-0.379,-0.222,0.267,-3.125,0.638
0.721,0.042,-3.263,-3.304,1.611,1.673,-3.284,0.203,1.375,0.788,-0.698,-0.378,-0.221,0.27,-3.127,0.644
0.722,0.04,-3.269,-3.309,1.615,1.675,-3.289,0.206,1.378,0.788,-0.697,-0.378,-0.222,0.27,-3.134,0.642
0.723,0.031,-3.277,-3.308,1.623,1.669,-3.293,0.201,1.373,0.785,-0.701,-0.38,-0.226,0.269,-3.141,0.639
0.724,0.037,-3.272,-3.308,1.617,1.673,-3.289,0.196,1.376,0.787,-0.696,-0.376,-0.218,0.276,-3.136,0.639
0.725,0.049,-3.257,-3.307,1.605,1.677,-3.282,0.205,1.382,0.793,-0.69,-0.371,-0.215,0.276,-3.137,0.637
0.726,0.054,-3.256,-3.309,1.601,1.681,-3.283,0.209,1.385,0.794,-0.691,-0.369,-0.215,0.275,-3.135,0.636
0.727,0.052,-3.26,-3.312,1.603,1.683,-3.286,0.203,1.381,0.795,-0.689,-0.371,-0.213,0.278,-3.135,0.639
0.728,0.049,-3.261,-3.309,1.607,1.679,-3.285,0.203,1.377,0.79,-0.69,-0.371,-0.215,0.277,-3.138,0.641
0.729,0.051,-3.259,-3.31,1.603,1.681,-3.284,0.207,1.389,0.796,-0.685,-0.366,-0.211,0.281,-3.13,0.639
0.73,0.05,-3.26,-3.309,1.605,1.679,-3.284,0.206,1.385,0.798,-0.685,-0.366,-0.214,0.28,-3.136,0.64
0.731,0.053,-3.253,-3.307,1.6,1.681,-3.28,0.206,1.384,0.797,-0.685,-0.366,-0.214,0.278,-3.131,0.64
0.732,0.054,-3.259,-3.313,1.602,1.684,-3.287,0.207,1.39,0.801,-0.684,-0.367,-0.213,0.28,-3.136,0.639
0.733,0.057,-3.26,-3.317,1.601,1.687,-3.288,0.202,1.382,0.797,-0.682,-0.364,-0.212,0.285,-3.143,0.64
0.734,0.051,-3.259,-3.309,1.604,1.68,-3.284,0.202,1.381,0.794,-0.682,-0.363,-0.213,0.283,-3.132,0.643
0.735,0.05,-3.26,-3.308,1.605,1.679,-3.284,0.201,1.381,0.795,-0.684,-0.364,-0.213,0.282,-3.131,0.647
0.736,0.059,-3.249,-3.308,1.595,1.684,-3.279,0.2,1.381,0.798,-0.682,-0.362,-0.21,0.285,-3.125,0.638
0.737,0.057,-3.248,-3.304,1.596,1.681,-3.276,0.201,1.377,0.796,-0.684,-0.363,-0.211,0.284,-3.124,0.634
0.738,0.053,-3.251,-3.304,1.599,1.679,-3.278,0.201,1.381,0.8,-0.681,-0.36,-0.209,0.286,-3.131,0.631
0.739,0.051,-3.251,-3.301,1.6,1.676,-3.276,0.203,1.383,0.802,-0.68,-0.359,-0.21,0.284,-3.128,0.631
0.74,0.05,-3.252,-3.301,1.601,1.675,-3.276,0.2,1.382,0.8,-0.681,-0.359,-0.21,0.287,-3.127,0.636
0.741,0.048,-3.254,-3.302,1.603,1.675,-3.278,0.203,1.386,0.802,-0.682,-0.362,-0.212,0.285,-3.134,0.633
0.742,0.046,-3.251,-3.296,1.602,1.671,-3.273,0.204,1.383,0.802,-0.679,-0.356,-0.208,0.286,-3.128,0.631
0.743,0.037,-3.26,-3.297,1.611,1.667,-3.278,0.198,1.377,0.799,-0.681,-0.358,-0.21,0.287,-3.131,0.631
0.744,0.04,-3.256,-3.296,1.609,1.668,-3.276,0.193,1.373,0.796,-0.684,-0.361,-0.213,0.283,-3.125,0.636
0.745,0.054,-3.242,-3.296,1.593,1.675,-3.269,0.198,1.377,0.8,-0.676,-0.352,-0.204,0.287,-3.108,0.636
0.746,0.056,-3.241,-3.296,1.593,1.676,-3.269,0.203,1.383,0.806,-0.67,-0.349,-0.203,0.29,-3.118,0.629
0.747,0.054,-3.246,-3.3,1.595,1.677,-3.273,0.202,1.383,0.808,-0.67,-0.349,-0.204,0.29,-3.124,0.631
0.748,0.057,-3.247,-3.303,1.595,1.679,-3.275,0.201,1.379,0.804,-0.673,-0.35,-0.205,0.287,-3.12,0.634
0.749,0.06,-3.244,-3.304,1.591,1.683,-3.275,0.199,1.379,0.806,-0.672,-0.351,-0.204,0.29,-3.122,0.633
0.75,0.053,-3.249,-3.303,1.598,1.678,-3.276,0.201,1.383,0.808,-0.671,-0.352,-0.206,0.292,-3.131,0.627
0.751,0.048,-3.25,-3.297,1.601,1.672,-3.273,0.2,1.383,0.804,-0.672,-0.351,-0.205,0.289,-3.129,0.625
0.752,0.048,-3.252,-3.3,1.602,1.674,-3.276,0.198,1.383,0.808,-0.671,-0.35,-0.204,0.291,-3.132,0.629
0.753,0.042,-3.253,-3.295,1.606,1.669,-3.274,0.193,1.376,0.802,-0.673,-0.35,-0.204,0.291,-3.127,0.634
0.754,0.046,-3.248,-3.294,1.601,1.67,-3.271,0.19,1.374,0.801,-0.672,-0.347,-0.202,0.294,-3.119,0.633
0.755,0.057,-3.241,-3.297,1.593,1.677,-3.269,0.197,1.381,0.808,-0.667,-0.347,-0.202,0.294,-3.125,0.63
0.756,0.059,-3.236,-3.295,1.589,1.677,-3.266,0.197,1.383,0.807,-0.667,-0.346,-0.2,0.296,-3.115,0.639
0.757,0.059,-3.239,-3.298,1.59,1.679,-3.268,0.195,1.385,0.811,-0.664,-0.343,-0.2,0.297,-3.117,0.633
0.758,0.058,-3.243,-3.301,1.593,1.679,-3.272,0.195,1.387,0.811,-0.666,-0.344,-0.203,0.296,-3.127,0.627
0.759,0.056,-3.245,-3.3,1.595,1.678,-3.272,0.195,1.384,0.808,-0.668,-0.345,-0.204,0.297,-3.124,0.629
0.76,0.055,-3.244,-3.299,1.594,1.677,-3.271,0.193,1.381,0.808,-0.667,-0.344,-0.2,0.3,-3.123,0.627
0.761,0.052,-3.242,-3.295,1.595,1.673,-3.268,0.192,1.377,0.808,-0.668,-0.344,-0.201,0.298,-3.114,0.627
0.762,0.049,-3.242,-3.291,1.597,1.67,-3.267,0.194,1.379,0.808,-0.669,-0.344,-0.203,0.296,-3.108,0.629
0.763,0.052,-3.242,-3.294,1.595,1.673,-3.268,0.193,1.381,0.811,-0.666,-0.342,-0.202,0.299,-3.113,0.63
0.764,0.057,-3.241,-3.297,1.593,1.677,-3.269,0.194,1.383,0.818,-0.658,-0.339,-0.2,0.301,-3.114,0.625
0.765,0.056,-3.239,-3.295,1.591,1.675,-3.267,0.191,1.381,0.812,-0.663,-0.34,-0.201,0.3,-3.117,0.625
0.766,0.053,-3.24,-3.292,1.593,1.673,-3.266,0.188,1.375,0.807,-0.666,-0.341,-0.202,0.299,-3.119,0.626
0.767,0.051,-3.239,-3.29,1.593,1.671,-3.264,0.189,1.379,0.813,-0.661,-0.339,-0.199,0.301,-3.112,0.626
0.768,0.054,-3.235,-3.289,1.59,1.672,-3.261,0.191,1.381,0.816,-0.66,-0.336,-0.196,0.304,-3.112,0.627
0.769,0.054,-3.233,-3.288,1.589,1.671,-3.26,0.187,1.375,0.812,-0.66,-0.338,-0.197,0.303,-3.11,0.625
0.77,0.059,-3.236,-3.295,1.589,1.677,-3.265,0.185,1.374,0.814,-0.66,-0.337,-0.197,0.305,-3.113,0.625
0.771,0.062,-3.236,-3.299,1.587,1.681,-3.267,0.19,1.381,0.82,-0.655,-0.333,-0.194,0.308,-3.115,0.626
0.772,0.058,-3.229,-3.288,1.586,1.673,-3.259,0.189,1.381,0.82,-0.652,-0.332,-0.191,0.308,-3.108,0.625
0.773,0.057,-3.228,-3.284,1.585,1.671,-3.256,0.188,1.379,0.817,-0.654,-0.331,-0.191,0.307,-3.107,0.627
0.774,0.057,-3.23,-3.287,1.587,1.671,-3.258,0.188,1.381,0.82,-0.655,-0.334,-0.195,0.306,-3.109,0.626
0.775,0.057,-3.228,-3.284,1.585,1.671,-3.256,0.186,1.379,0.821,-0.654,-0.332,-0.193,0.308,-3.112,0.624
0.776,0.055,-3.227,-3.282,1.586,1.669,-3.255,0.185,1.377,0.819,-0.655,-0.331,-0.191,0.309,-3.111,0.625
0.777,0.058,-3.224,-3.281,1.583,1.669,-3.252,0.181,1.377,0.82,-0.653,-0.331,-0.191,0.309,-3.103,0.625
0.778,0.059,-3.221,-3.28,1.581,1.669,-3.251,0.181,1.379,0.822,-0.65,-0.328,-0.189,0.311,-3.106,0.624
0.779,0.058,-3.224,-3.283,1.583,1.671,-3.253,0.183,1.379,0.821,-0.651,-0.329,-0.19,0.31,-3.107,0.627
0.78,0.064,-3.218,-3.281,1.577,1.673,-3.25,0.18,1.381,0.821,-0.653,-0.329,-0.191,0.312,-3.098,0.626
0.781,0.064,-3.212,-3.276,1.574,1.67,-3.244,0.179,1.384,0.826,-0.649,-0.325,-0.188,0.315,-3.098,0.618
0.782,0.059,-3.217,-3.276,1.579,1.668,-3.247,0.183,1.386,0.828,-0.646,-0.326,-0.187,0.314,-3.102,0.615
0.783,0.062,-3.219,-3.28,1.579,1.671,-3.249,0.183,1.383,0.825,-0.646,-0.323,-0.185,0.317,-3.106,0.62
0.784,0.061,-3.215,-3.276,1.577,1.669,-3.245,0.179,1.378,0.826,-0.644,-0.32,-0.181,0.319,-3.098,0.62
0.785,0.064,-3.208,-3.272,1.572,1.669,-3.24,0.182,1.385,0.83,-0.641,-0.318,-0.18,0.319,-3.087,0.619
0.786,0.068,-3.212,-3.28,1.572,1.674,-3.246,0.183,1.385,0.829,-0.639,-0.316,-0.18,0.322,-3.094,0.625
0.787,0.061,-3.22,-3.281,1.579,1.671,-3.251,0.176,1.38,0.827,-0.641,-0.317,-0.18,0.321,-3.106,0.621
0.788,0.067,-3.214,-3.281,1.573,1.674,-3.248,0.183,1.387,0.832,-0.635,-0.312,-0.177,0.324,-3.106,0.617
0.789,0.074,-3.205,-3.28,1.565,1.677,-3.242,0.184,1.39,0.837,-0.63,-0.306,-0.171,0.328,-3.095,0.616
0.79,0.074,-3.204,-3.279,1.565,1.677,-3.242,0.178,1.386,0.835,-0.631,-0.307,-0.172,0.328,-3.09,0.617
0.791,0.071,-3.204,-3.276,1.567,1.673,-3.24,0.177,1.387,0.834,-0.631,-0.307,-0.173,0.329,-3.09,0.618
0.792,0.072,-3.204,-3.276,1.567,1.673,-3.24,0.179,1.391,0.838,-0.627,-0.303,-0.172,0.33,-3.095,0.616
0.793,0.07,-3.205,-3.276,1.568,1.673,-3.24,0.181,1.391,0.838,-0.627,-0.303,-0.172,0.33,-3.095,0.616
0.794,0.066,-3.204,-3.27,1.569,1.667,-3.237,0.181,1.39,0.842,-0.624,-0.301,-0.17,0.331,-3.09,0.613
0.795,0.07,-3.201,-3.272,1.565,1.671,-3.236,0.175,1.385,0.841,-0.624,-0.299,-0.168,0.334,-3.088,0.617
0.796,0.073,-3.199,-3.272,1.563,1.672,-3.235,0.172,1.384,0.838,-0.629,-0.301,-0.171,0.332,-3.084,0.62
0.797,0.075,-3.2,-3.275,1.562,1.675,-3.237,0.174,1.385,0.841,-0.625,-0.299,-0.17,0.335,-3.09,0.615
0.798,0.074,-3.198,-3.273,1.562,1.673,-3.236,0.173,1.388,0.844,-0.624,-0.299,-0.17,0.335,-3.087,0.611
0.799,0.075,-3.193,-3.269,1.559,1.672,-3.231,0.172,1.387,0.845,-0.624,-0.297,-0.17,0.334,-3.079,0.604
0.8,0.079,-3.195,-3.274,1.558,1.676,-3.235,0.17,1.385,0.842,-0.623,-0.297,-0.169,0.338,-3.086,0.604
0.801,0.073,-3.204,-3.277,1.565,1.675,-3.24,0.167,1.381,0.84,-0.621,-0.297,-0.168,0.342,-3.092,0.611
0.802,0.07,-3.205,-3.275,1.568,1.672,-3.24,0.165,1.381,0.841,-0.621,-0.294,-0.167,0.342,-3.093,0.608
0.803,0.069,-3.203,-3.272,1.567,1.671,-3.237,0.171,1.391,0.846,-0.617,-0.289,-0.162,0.345,-3.086,0.601
0.804,0.068,-3.203,-3.269,1.567,1.669,-3.236,0.172,1.387,0.851,-0.613,-0.286,-0.16,0.346,-3.086,0.599
0.805,0.068,-3.199,-3.266,1.565,1.667,-3.232,0.166,1.385,0.85,-0.611,-0.284,-0.158,0.347,-3.084,0.6
0.806,0.07,-3.202,-3.272,1.567,1.671,-3.237,0.168,1.393,0.852,-0.606,-0.28,-0.154,0.35,-3.083,0.603
0.807,0.073,-3.202,-3.275,1.565,1.674,-3.239,0.17,1.396,0.859,-0.603,-0.281,-0.154,0.35,-3.086,0.602
0.808,0.074,-3.195,-3.269,1.56,1.671,-3.232,0.17,1.399,0.862,-0.596,-0.272,-0.147,0.356,-3.079,0.601
0.809,0.071,-3.195,-3.267,1.562,1.669,-3.231,0.169,1.39,0.856,-0.598,-0.271,-0.146,0.357,-3.08,0.601
0.81,0.073,-3.196,-3.27,1.562,1.672,-3.233,0.169,1.387,0.859,-0.595,-0.271,-0.145,0.36,-3.084,0.601
0.811,0.076,-3.192,-3.268,1.558,1.672,-3.231,0.17,1.395,0.863,-0.591,-0.268,-0.142,0.361,-3.079,0.6
0.812,0.079,-3.192,-3.272,1.557,1.675,-3.232,0.165,1.395,0.866,-0.59,-0.268,-0.143,0.36,-3.081,0.602
0.813,0.081,-3.189,-3.269,1.554,1.675,-3.229,0.167,1.393,0.867,-0.587,-0.265,-0.141,0.363,-3.078,0.599
0.814,0.083,-3.184,-3.267,1.55,1.675,-3.225,0.166,1.393,0.87,-0.585,-0.262,-0.139,0.364,-3.076,0.592
0.815,0.087,-3.188,-3.276,1.55,1.681,-3.232,0.161,1.396,0.873,-0.58,-0.259,-0.134,0.373,-3.078,0.606
0.816,0.087,-3.183,-3.271,1.548,1.679,-3.227,0.165,1.393,0.874,-0.579,-0.257,-0.134,0.372,-3.071,0.6
0.817,0.09,-3.176,-3.267,1.544,1.678,-3.221,0.162,1.397,0.881,-0.573,-0.251,-0.131,0.374,-3.07,0.587
0.818,0.091,-3.178,-3.268,1.544,1.679,-3.223,0.159,1.398,0.878,-0.572,-0.249,-0.127,0.38,-3.067,0.593
0.819,0.093,-3.174,-3.266,1.54,1.679,-3.22,0.16,1.395,0.876,-0.573,-0.247,-0.127,0.379,-3.061,0.592
0.82,0.098,-3.166,-3.263,1.534,1.68,-3.214,0.157,1.394,0.879,-0.57,-0.244,-0.126,0.381,-3.057,0.589
0.821,0.096,-3.165,-3.261,1.534,1.679,-3.213,0.157,1.4,0.882,-0.566,-0.241,-0.124,0.384,-3.058,0.587
0.822,0.1,-3.17,-3.269,1.535,1.685,-3.219,0.157,1.402,0.888,-0.562,-0.237,-0.122,0.39,-3.067,0.586
0.823,0.098,-3.167,-3.265,1.534,1.682,-3.216,0.154,1.397,0.887,-0.562,-0.235,-0.121,0.39,-3.063,0.586
0.824,0.091,-3.166,-3.257,1.538,1.675,-3.212,0.156,1.401,0.889,-0.557,-0.231,-0.116,0.391,-3.061,0.583
0.825,0.096,-3.16,-3.257,1.532,1.677,-3.209,0.159,1.401,0.889,-0.553,-0.228,-0.114,0.393,-3.063,0.578
0.826,0.099,-3.162,-3.26,1.531,1.679,-3.211,0.154,1.401,0.89,-0.553,-0.226,-0.115,0.395,-3.065,0.577
0.827,0.099,-3.166,-3.264,1.533,1.681,-3.215,0.154,1.407,0.899,-0.544,-0.221,-0.11,0.399,-3.066,0.575
0.828,0.102,-3.162,-3.264,1.53,1.683,-3.212,0.154,1.407,0.898,-0.542,-0.22,-0.108,0.401,-3.064,0.576
0.829,0.102,-3.159,-3.262,1.529,1.682,-3.211,0.154,1.411,0.904,-0.537,-0.215,-0.105,0.406,-3.059,0.575
0.83,0.106,-3.152,-3.259,1.524,1.683,-3.205,0.155,1.415,0.905,-0.532,-0.211,-0.101,0.408,-3.054,0.571
0.831,0.112,-3.146,-3.257,1.516,1.685,-3.201,0.15,1.405,0.905,-0.529,-0.205,-0.097,0.411,-3.048,0.573
0.832,0.109,-3.147,-3.256,1.52,1.683,-3.202,0.156,1.415,0.913,-0.523,-0.201,-0.093,0.416,-3.047,0.571
0.833,0.106,-3.149,-3.255,1.522,1.681,-3.202,0.154,1.419,0.912,-0.522,-0.2,-0.093,0.418,-3.053,0.569
0.834,0.11,-3.14,-3.251,1.515,1.681,-3.196,0.146,1.414,0.919,-0.517,-0.197,-0.09,0.419,-3.047,0.563
0.835,0.111,-3.142,-3.252,1.516,1.681,-3.196,0.15,1.419,0.919,-0.516,-0.197,-0.089,0.423,-3.049,0.563
0.836,0.111,-3.144,-3.256,1.517,1.683,-3.2,0.147,1.419,0.922,-0.512,-0.191,-0.085,0.428,-3.045,0.568
0.837,0.109,-3.143,-3.252,1.517,1.681,-3.197,0.145,1.413,0.923,-0.51,-0.188,-0.085,0.428,-3.034,0.572
0.838,0.106,-3.143,-3.249,1.518,1.677,-3.196,0.143,1.413,0.923,-0.507,-0.183,-0.08,0.432,-3.039,0.569
0.839,0.112,-3.135,-3.247,1.512,1.679,-3.191,0.141,1.419,0.931,-0.499,-0.176,-0.073,0.439,-3.041,0.558
0.84,0.117,-3.126,-3.244,1.504,1.681,-3.185,0.147,1.424,0.936,-0.494,-0.171,-0.071,0.44,-3.035,0.555
0.841,0.123,-3.119,-3.243,1.498,1.683,-3.18,0.148,1.425,0.94,-0.489,-0.164,-0.066,0.444,-3.03,0.552
0.842,0.128,-3.121,-3.249,1.496,1.688,-3.185,0.141,1.421,0.939,-0.488,-0.165,-0.067,0.446,-3.033,0.55
0.843,0.127,-3.123,-3.251,1.498,1.688,-3.187,0.138,1.425,0.942,-0.485,-0.163,-0.067,0.449,-3.034,0.554
0.844,0.126,-3.123,-3.249,1.498,1.688,-3.187,0.138,1.428,0.946,-0.478,-0.155,-0.06,0.457,-3.033,0.552
0.845,0.128,-3.12,-3.248,1.496,1.688,-3.184,0.135,1.424,0.946,-0.476,-0.152,-0.057,0.457,-3.029,0.543
0.846,0.132,-3.111,-3.241,1.49,1.687,-3.176,0.137,1.429,0.952,-0.471,-0.146,-0.055,0.457,-3.023,0.539
0.847,0.135,-3.11,-3.244,1.488,1.69,-3.177,0.138,1.434,0.959,-0.462,-0.139,-0.05,0.466,-3.02,0.543
0.848,0.136,-3.108,-3.245,1.486,1.69,-3.176,0.137,1.44,0.967,-0.458,-0.136,-0.045,0.468,-3.018,0.54
0.849,0.14,-3.106,-3.245,1.483,1.693,-3.175,0.14,1.441,0.974,-0.452,-0.128,-0.04,0.472,-3.022,0.531
0.85,0.142,-3.103,-3.246,1.48,1.694,-3.175,0.141,1.444,0.974,-0.447,-0.122,-0.035,0.478,-3.031,0.526
0.851,0.145,-3.095,-3.24,1.475,1.693,-3.168,0.139,1.446,0.981,-0.44,-0.117,-0.029,0.483,-3.022,0.528
0.852,0.141,-3.106,-3.247,1.482,1.694,-3.176,0.133,1.443,0.981,-0.438,-0.115,-0.03,0.486,-3.023,0.534
0.853,0.141,-3.106,-3.248,1.482,1.694,-3.176,0.132,1.447,0.982,-0.435,-0.112,-0.03,0.489,-3.019,0.534
0.854,0.16,-3.076,-3.236,1.458,1.698,-3.156,0.137,1.452,0.992,-0.42,-0.094,-0.013,0.497,-2.997,0.527
0.855,0.157,-3.075,-3.232,1.459,1.694,-3.154,0.138,1.456,0.995,-0.417,-0.094,-0.011,0.497,-3.003,0.525
0.856,0.152,-3.08,-3.232,1.464,1.692,-3.156,0.136,1.458,0.996,-0.416,-0.092,-0.013,0.499,-3.009,0.525
0.857,0.158,-3.076,-3.233,1.46,1.695,-3.155,0.132,1.456,0.998,-0.411,-0.086,-0.009,0.504,-3.006,0.521
0.858,0.158,-3.074,-3.232,1.458,1.694,-3.152,0.129,1.454,0.999,-0.409,-0.084,-0.006,0.508,-3.005,0.516
0.859,0.168,-3.068,-3.236,1.45,1.702,-3.152,0.129,1.46,1.01,-0.399,-0.073,0.002,0.516,-3.003,0.516
0.86,0.172,-3.068,-3.24,1.448,1.706,-3.155,0.128,1.46,1.012,-0.397,-0.07,0.004,0.518,-3.002,0.516
0.861,0.173,-3.064,-3.237,1.446,1.706,-3.151,0.119,1.454,1.009,-0.394,-0.067,0.006,0.523,-2.998,0.512
0.862,0.154,-3.079,-3.233,1.462,1.694,-3.155,0.108,1.452,1.008,-0.395,-0.068,0.004,0.525,-2.995,0.508
0.863,0.155,-3.072,-3.227,1.458,1.691,-3.15,0.112,1.455,1.014,-0.388,-0.06,0.01,0.528,-2.987,0.501
0.864,0.183,-3.049,-3.232,1.433,1.707,-3.14,0.123,1.468,1.029,-0.372,-0.043,0.025,0.537,-2.983,0.499
0.865,0.182,-3.05,-3.232,1.434,1.708,-3.142,0.127,1.475,1.034,-0.369,-0.042,0.026,0.539,-2.981,0.499
0.866,0.179,-3.047,-3.227,1.434,1.703,-3.137,0.122,1.468,1.032,-0.366,-0.041,0.028,0.541,-2.981,0.496
0.867,0.181,-3.049,-3.229,1.434,1.704,-3.139,0.119,1.465,1.032,-0.364,-0.035,0.033,0.548,-2.988,0.497
0.868,0.182,-3.043,-3.226,1.431,1.704,-3.135,0.119,1.473,1.038,-0.358,-0.031,0.037,0.552,-2.982,0.49
0.869,0.182,-3.04,-3.223,1.429,1.702,-3.131,0.12,1.476,1.042,-0.351,-0.022,0.044,0.556,-2.971,0.491
0.87,0.181,-3.037,-3.219,1.427,1.7,-3.127,0.118,1.475,1.046,-0.344,-0.015,0.05,0.563,-2.975,0.484
0.871,0.185,-3.036,-3.221,1.425,1.703,-3.128,0.116,1.476,1.05,-0.34,-0.012,0.051,0.568,-2.98,0.483
0.872,0.189,-3.037,-3.225,1.424,1.707,-3.131,0.114,1.48,1.054,-0.337,-0.01,0.052,0.572,-2.98,0.486
0.873,0.193,-3.027,-3.22,1.417,1.706,-3.123,0.108,1.477,1.054,-0.334,-0.005,0.057,0.578,-2.976,0.477
0.874,0.195,-3.026,-3.22,1.415,1.707,-3.123,0.108,1.478,1.06,-0.329,0.001,0.062,0.584,-2.97,0.481
0.875,0.198,-3.02,-3.217,1.411,1.708,-3.119,0.108,1.485,1.065,-0.323,0.008,0.067,0.588,-2.962,0.482
0.876,0.203,-3.02,-3.223,1.409,1.713,-3.122,0.105,1.482,1.067,-0.32,0.011,0.069,0.594,-2.959,0.483
0.877,0.204,-3.019,-3.224,1.407,1.714,-3.122,0.101,1.482,1.073,-0.313,0.016,0.073,0.599,-2.962,0.476
0.878,0.191,-3.026,-3.216,1.417,1.704,-3.121,0.093,1.481,1.071,-0.312,0.019,0.075,0.602,-2.963,0.472
0.879,0.195,-3.023,-3.217,1.414,1.706,-3.12,0.091,1.479,1.073,-0.309,0.024,0.081,0.606,-2.961,0.472
0.88,0.218,-3.002,-3.22,1.391,1.719,-3.111,0.097,1.486,1.082,-0.3,0.033,0.089,0.612,-2.956,0.469
0.881,0.219,-2.998,-3.217,1.389,1.718,-3.108,0.097,1.49,1.085,-0.296,0.037,0.092,0.617,-2.954,0.469
0.882,0.217,-2.997,-3.214,1.39,1.716,-3.106,0.097,1.488,1.087,-0.293,0.041,0.097,0.621,-2.946,0.467
0.883,0.22,-2.997,-3.217,1.389,1.718,-3.107,0.097,1.49,1.093,-0.287,0.047,0.1,0.626,-2.945,0.466
0.884,0.223,-2.994,-3.217,1.385,1.72,-3.106,0.092,1.49,1.093,-0.282,0.052,0.105,0.629,-2.943,0.462
0.885,0.228,-2.986,-3.215,1.379,1.721,-3.1,0.092,1.494,1.097,-0.277,0.057,0.111,0.633,-2.933,0.459
0.886,0.226,-2.987,-3.212,1.381,1.72,-3.1,0.092,1.496,1.101,-0.274,0.061,0.115,0.635,-2.939,0.46
0.887,0.229,-2.985,-3.214,1.378,1.722,-3.099,0.089,1.494,1.099,-0.274,0.064,0.118,0.641,-2.943,0.463
0.888,0.234,-2.974,-3.209,1.37,1.722,-3.092,0.088,1.496,1.107,-0.266,0.071,0.125,0.645,-2.929,0.456
0.889,0.235,-2.971,-3.207,1.368,1.722,-3.09,0.089,1.498,1.111,-0.26,0.075,0.128,0.647,-2.925,0.453
0.89,0.236,-2.974,-3.21,1.369,1.723,-3.091,0.087,1.502,1.114,-0.259,0.077,0.13,0.651,-2.931,0.452
0.891,0.239,-2.97,-3.209,1.366,1.724,-3.09,0.082,1.499,1.116,-0.254,0.082,0.135,0.655,-2.933,0.444
0.892,0.244,-2.968,-3.212,1.362,1.728,-3.09,0.086,1.499,1.117,-0.251,0.085,0.138,0.658,-2.941,0.444
0.893,0.252,-2.958,-3.21,1.353,1.73,-3.084,0.088,1.504,1.122,-0.245,0.091,0.144,0.663,-2.933,0.441
0.894,0.256,-2.953,-3.208,1.349,1.732,-3.08,0.083,1.506,1.129,-0.24,0.098,0.149,0.668,-2.925,0.438
0.895,0.257,-2.954,-3.211,1.348,1.734,-3.082,0.085,1.504,1.128,-0.238,0.1,0.152,0.67,-2.929,0.436
0.896,0.26,-2.954,-3.213,1.347,1.736,-3.084,0.083,1.504,1.129,-0.236,0.101,0.153,0.673,-2.933,0.433
0.897,0.263,-2.95,-3.212,1.343,1.738,-3.081,0.08,1.507,1.133,-0.234,0.103,0.155,0.676,-2.931,0.433
0.898,0.264,-2.946,-3.209,1.341,1.736,-3.078,0.076,1.504,1.134,-0.233,0.105,0.158,0.68,-2.921,0.437
0.899,0.265,-2.945,-3.209,1.34,1.738,-3.078,0.069,1.505,1.135,-0.231,0.107,0.16,0.684,-2.921,0.439
0.9,0.268,-2.938,-3.205,1.335,1.736,-3.071,0.069,1.502,1.135,-0.228,0.112,0.166,0.689,-2.921,0.429
0.901,0.269,-2.936,-3.204,1.333,1.736,-3.07,0.07,1.502,1.135,-0.227,0.114,0.167,0.691,-2.92,0.429
