'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:01.964',-5.074,-5.04,0.033,5.057,-2.553,-2.504,-0.734,-0.664,-0.201,0.104,-0.061,-1.462,-0.138,-0.189,-0.737
'0:01.965',-5.072,-5.04,0.032,5.055,-2.551,-2.503,-0.736,-0.658,-0.196,0.111,-0.057,-1.46,-0.136,-0.187,-0.74
'0:01.966',-5.079,-5.042,0.037,5.06,-2.558,-2.502,-0.734,-0.652,-0.186,0.118,-0.052,-1.459,-0.134,-0.188,-0.744
'0:01.967',-5.073,-5.036,0.037,5.054,-2.555,-2.499,-0.734,-0.644,-0.177,0.126,-0.047,-1.455,-0.127,-0.191,-0.745
'0:01.968',-5.068,-5.032,0.036,5.05,-2.551,-2.498,-0.736,-0.638,-0.17,0.134,-0.041,-1.451,-0.124,-0.188,-0.748
'0:01.969',-5.064,-5.026,0.038,5.045,-2.55,-2.494,-0.734,-0.631,-0.159,0.143,-0.032,-1.446,-0.119,-0.182,-0.753
'0:01.970',-5.054,-5.02,0.035,5.037,-2.544,-2.493,-0.734,-0.624,-0.15,0.151,-0.025,-1.44,-0.114,-0.183,-0.756
'0:01.971',-5.056,-5.016,0.04,5.036,-2.547,-2.489,-0.733,-0.618,-0.14,0.162,-0.015,-1.434,-0.108,-0.183,-0.759
'0:01.972',-5.06,-5.015,0.044,5.037,-2.552,-2.485,-0.733,-0.611,-0.132,0.172,-0.008,-1.431,-0.103,-0.181,-0.761
'0:01.973',-5.061,-5.016,0.045,5.038,-2.553,-2.486,-0.735,-0.607,-0.126,0.178,-0.004,-1.428,-0.101,-0.178,-0.764
'0:01.974',-5.064,-5.013,0.051,5.038,-2.557,-2.482,-0.734,-0.601,-0.116,0.187,0.005,-1.424,-0.098,-0.166,-0.768
'0:01.975',-5.055,-5.005,0.051,5.029,-2.553,-2.477,-0.735,-0.594,-0.106,0.199,0.015,-1.415,-0.09,-0.163,-0.77
'0:01.976',-5.045,-4.998,0.046,5.022,-2.545,-2.477,-0.739,-0.59,-0.099,0.209,0.025,-1.407,-0.079,-0.17,-0.77
'0:01.977',-5.042,-4.997,0.045,5.019,-2.543,-2.476,-0.743,-0.584,-0.09,0.219,0.036,-1.399,-0.069,-0.172,-0.771
'0:01.978',-5.038,-4.992,0.047,5.014,-2.542,-2.472,-0.742,-0.575,-0.081,0.232,0.048,-1.391,-0.061,-0.161,-0.775
'0:01.979',-5.045,-4.99,0.054,5.018,-2.549,-2.468,-0.742,-0.573,-0.072,0.239,0.054,-1.389,-0.06,-0.152,-0.779
'0:01.980',-5.037,-4.984,0.054,5.011,-2.546,-2.465,-0.745,-0.569,-0.066,0.248,0.064,-1.383,-0.051,-0.148,-0.779
'0:01.981',-5.029,-4.973,0.054,5.001,-2.541,-2.459,-0.743,-0.56,-0.058,0.26,0.076,-1.373,-0.043,-0.146,-0.781
'0:01.982',-5.027,-4.972,0.055,5,-2.541,-2.458,-0.745,-0.556,-0.051,0.267,0.083,-1.369,-0.037,-0.152,-0.783
'0:01.983',-5.023,-4.965,0.058,4.994,-2.541,-2.454,-0.745,-0.552,-0.045,0.276,0.091,-1.361,-0.031,-0.143,-0.784
'0:01.984',-5.02,-4.96,0.06,4.99,-2.54,-2.45,-0.747,-0.548,-0.038,0.285,0.099,-1.356,-0.026,-0.139,-0.787
'0:01.985',-5.018,-4.96,0.058,4.989,-2.538,-2.451,-0.751,-0.546,-0.033,0.293,0.108,-1.349,-0.017,-0.144,-0.787
'0:01.986',-5.016,-4.955,0.06,4.985,-2.538,-2.447,-0.753,-0.542,-0.027,0.302,0.117,-1.343,-0.01,-0.141,-0.789
'0:01.987',-5.008,-4.949,0.059,4.978,-2.533,-2.445,-0.757,-0.54,-0.02,0.309,0.126,-1.337,-0.003,-0.139,-0.791
'0:01.988',-5.008,-4.946,0.062,4.977,-2.535,-2.442,-0.757,-0.537,-0.015,0.318,0.134,-1.329,0.002,-0.135,-0.793
'0:01.989',-5.01,-4.942,0.068,4.976,-2.538,-2.437,-0.761,-0.537,-0.013,0.324,0.141,-1.324,0.006,-0.13,-0.794
'0:01.990',-5.007,-4.938,0.07,4.972,-2.538,-2.433,-0.761,-0.536,-0.007,0.333,0.15,-1.316,0.017,-0.125,-0.794
'0:01.991',-5.003,-4.934,0.069,4.968,-2.535,-2.433,-0.762,-0.533,-0.003,0.339,0.158,-1.31,0.022,-0.121,-0.795
'0:01.992',-4.995,-4.931,0.064,4.963,-2.53,-2.434,-0.767,-0.536,-0.004,0.341,0.16,-1.31,0.025,-0.126,-0.793
'0:01.993',-5,-4.931,0.07,4.965,-2.534,-2.43,-0.768,-0.534,0,0.348,0.168,-1.304,0.029,-0.12,-0.795
'0:01.994',-4.998,-4.925,0.073,4.961,-2.535,-2.425,-0.768,-0.53,0.007,0.356,0.176,-1.298,0.033,-0.111,-0.798
'0:01.995',-4.99,-4.918,0.071,4.954,-2.53,-2.424,-0.766,-0.528,0.013,0.366,0.186,-1.29,0.041,-0.114,-0.798
'0:01.996',-4.994,-4.919,0.075,4.957,-2.534,-2.422,-0.771,-0.528,0.016,0.37,0.193,-1.286,0.044,-0.107,-0.799
'0:01.997',-4.986,-4.911,0.074,4.948,-2.53,-2.418,-0.773,-0.528,0.019,0.376,0.2,-1.28,0.049,-0.105,-0.799
'0:01.998',-4.973,-4.902,0.07,4.938,-2.522,-2.416,-0.772,-0.527,0.021,0.382,0.207,-1.274,0.055,-0.107,-0.799
'0:01.999',-4.976,-4.902,0.074,4.939,-2.525,-2.413,-0.773,-0.529,0.022,0.385,0.212,-1.271,0.059,-0.104,-0.8
'0:02.000',-4.979,-4.902,0.076,4.94,-2.527,-2.413,-0.777,-0.531,0.024,0.39,0.217,-1.267,0.064,-0.103,-0.798
'0:02.001',-4.976,-4.899,0.076,4.937,-2.526,-2.412,-0.783,-0.533,0.024,0.393,0.223,-1.263,0.068,-0.096,-0.797
'0:02.002',-4.971,-4.894,0.077,4.932,-2.523,-2.408,-0.784,-0.532,0.026,0.4,0.232,-1.256,0.073,-0.093,-0.799
'0:02.003',-4.968,-4.891,0.077,4.929,-2.522,-2.407,-0.787,-0.534,0.028,0.405,0.239,-1.25,0.08,-0.097,-0.798
'0:02.004',-4.964,-4.888,0.076,4.926,-2.519,-2.406,-0.789,-0.538,0.025,0.406,0.244,-1.246,0.083,-0.093,-0.797
'0:02.005',-4.966,-4.887,0.079,4.926,-2.522,-2.404,-0.792,-0.543,0.023,0.408,0.247,-1.246,0.082,-0.088,-0.799
'0:02.006',-4.968,-4.883,0.086,4.925,-2.526,-2.398,-0.794,-0.544,0.025,0.414,0.256,-1.238,0.086,-0.086,-0.799
'0:02.007',-4.958,-4.873,0.085,4.916,-2.522,-2.394,-0.793,-0.545,0.026,0.419,0.264,-1.23,0.093,-0.082,-0.798
'0:02.008',-4.96,-4.872,0.087,4.917,-2.524,-2.393,-0.792,-0.548,0.024,0.421,0.267,-1.228,0.097,-0.081,-0.798
'0:02.009',-4.96,-4.871,0.089,4.915,-2.525,-2.39,-0.793,-0.551,0.021,0.423,0.27,-1.226,0.099,-0.081,-0.797
'0:02.010',-4.955,-4.866,0.089,4.91,-2.522,-2.389,-0.795,-0.555,0.021,0.425,0.275,-1.222,0.103,-0.081,-0.796
'0:02.011',-4.958,-4.863,0.095,4.91,-2.527,-2.384,-0.795,-0.56,0.017,0.427,0.278,-1.218,0.105,-0.08,-0.795
'0:02.012',-4.96,-4.865,0.095,4.912,-2.527,-2.385,-0.798,-0.568,0.013,0.426,0.281,-1.216,0.105,-0.078,-0.794
'0:02.013',-4.959,-4.866,0.092,4.912,-2.526,-2.386,-0.8,-0.573,0.009,0.427,0.284,-1.211,0.109,-0.075,-0.793
'0:02.014',-4.96,-4.864,0.096,4.912,-2.528,-2.384,-0.804,-0.579,0.004,0.429,0.286,-1.208,0.112,-0.072,-0.792
'0:02.015',-4.968,-4.866,0.102,4.917,-2.535,-2.381,-0.804,-0.585,0.001,0.429,0.287,-1.208,0.111,-0.068,-0.79
'0:02.016',-4.968,-4.866,0.102,4.917,-2.535,-2.381,-0.808,-0.593,-0.006,0.427,0.288,-1.206,0.115,-0.065,-0.788
'0:02.017',-4.958,-4.859,0.099,4.909,-2.529,-2.38,-0.812,-0.599,-0.01,0.428,0.293,-1.2,0.12,-0.064,-0.786
'0:02.018',-4.957,-4.857,0.1,4.907,-2.529,-2.378,-0.809,-0.606,-0.017,0.427,0.293,-1.198,0.12,-0.066,-0.784
'0:02.019',-4.957,-4.858,0.1,4.907,-2.529,-2.379,-0.818,-0.618,-0.026,0.423,0.293,-1.197,0.122,-0.071,-0.781
'0:02.020',-4.953,-4.854,0.099,4.903,-2.526,-2.377,-0.823,-0.627,-0.034,0.421,0.297,-1.192,0.126,-0.068,-0.777
'0:02.021',-4.952,-4.847,0.104,4.899,-2.528,-2.371,-0.823,-0.633,-0.039,0.42,0.299,-1.19,0.123,-0.06,-0.778
'0:02.022',-4.96,-4.849,0.111,4.904,-2.535,-2.369,-0.826,-0.644,-0.051,0.414,0.295,-1.193,0.12,-0.059,-0.774
'0:02.023',-4.963,-4.851,0.112,4.907,-2.538,-2.369,-0.829,-0.658,-0.065,0.406,0.289,-1.196,0.118,-0.057,-0.77
'0:02.024',-4.954,-4.841,0.112,4.897,-2.533,-2.365,-0.832,-0.666,-0.07,0.406,0.294,-1.191,0.121,-0.056,-0.769
'0:02.025',-4.952,-4.835,0.117,4.894,-2.534,-2.359,-0.833,-0.676,-0.078,0.404,0.297,-1.188,0.122,-0.051,-0.765
'0:02.026',-4.957,-4.833,0.124,4.895,-2.541,-2.354,-0.833,-0.685,-0.086,0.401,0.296,-1.188,0.119,-0.044,-0.764
'0:02.027',-4.955,-4.832,0.123,4.893,-2.539,-2.354,-0.836,-0.699,-0.097,0.396,0.294,-1.19,0.118,-0.049,-0.759
'0:02.028',-4.962,-4.836,0.125,4.899,-2.543,-2.355,-0.839,-0.716,-0.114,0.385,0.286,-1.196,0.114,-0.049,-0.754
'0:02.029',-4.967,-4.835,0.131,4.901,-2.549,-2.352,-0.838,-0.726,-0.124,0.38,0.286,-1.194,0.113,-0.045,-0.751
'0:02.030',-4.965,-4.832,0.132,4.898,-2.548,-2.35,-0.842,-0.738,-0.137,0.372,0.285,-1.193,0.114,-0.048,-0.747
'0:02.031',-4.968,-4.835,0.132,4.902,-2.55,-2.352,-0.844,-0.752,-0.151,0.365,0.281,-1.194,0.112,-0.046,-0.745
'0:02.032',-4.968,-4.836,0.132,4.902,-2.55,-2.352,-0.848,-0.766,-0.166,0.356,0.277,-1.195,0.108,-0.045,-0.741
'0:02.033',-4.972,-4.84,0.132,4.905,-2.552,-2.353,-0.854,-0.783,-0.181,0.344,0.271,-1.198,0.104,-0.051,-0.734
'0:02.034',-4.979,-4.838,0.139,4.909,-2.559,-2.349,-0.847,-0.794,-0.194,0.338,0.268,-1.197,0.1,-0.041,-0.731
'0:02.035',-4.973,-4.833,0.14,4.904,-2.557,-2.346,-0.849,-0.807,-0.206,0.329,0.265,-1.198,0.098,-0.038,-0.726
'0:02.036',-4.974,-4.836,0.137,4.905,-2.555,-2.349,-0.855,-0.825,-0.225,0.316,0.257,-1.202,0.095,-0.046,-0.721
'0:02.037',-4.976,-4.838,0.139,4.907,-2.558,-2.349,-0.854,-0.841,-0.24,0.302,0.247,-1.207,0.087,-0.047,-0.717
'0:02.038',-4.973,-4.837,0.136,4.905,-2.554,-2.35,-0.856,-0.855,-0.257,0.29,0.24,-1.209,0.085,-0.051,-0.711
'0:02.039',-4.972,-4.836,0.136,4.904,-2.554,-2.35,-0.856,-0.868,-0.272,0.28,0.233,-1.212,0.08,-0.051,-0.707
'0:02.040',-4.978,-4.84,0.137,4.909,-2.558,-2.351,-0.858,-0.881,-0.286,0.268,0.226,-1.217,0.073,-0.052,-0.701
'0:02.041',-4.987,-4.845,0.142,4.915,-2.564,-2.351,-0.855,-0.898,-0.304,0.252,0.214,-1.224,0.065,-0.043,-0.697
'0:02.042',-4.989,-4.846,0.143,4.918,-2.567,-2.351,-0.855,-0.912,-0.321,0.238,0.204,-1.23,0.057,-0.043,-0.693
'0:02.043',-4.987,-4.846,0.141,4.915,-2.563,-2.352,-0.858,-0.925,-0.336,0.226,0.198,-1.232,0.055,-0.05,-0.685
'0:02.044',-4.984,-4.846,0.139,4.915,-2.562,-2.353,-0.858,-0.939,-0.351,0.212,0.188,-1.236,0.05,-0.049,-0.681
'0:02.045',-4.989,-4.849,0.14,4.919,-2.564,-2.354,-0.861,-0.952,-0.367,0.197,0.177,-1.244,0.042,-0.054,-0.675
'0:02.046',-4.996,-4.854,0.141,4.925,-2.569,-2.356,-0.861,-0.967,-0.386,0.181,0.163,-1.254,0.03,-0.059,-0.67
'0:02.047',-5.002,-4.858,0.142,4.929,-2.572,-2.357,-0.856,-0.981,-0.403,0.166,0.151,-1.261,0.018,-0.06,-0.667
'0:02.048',-5.008,-4.864,0.143,4.936,-2.576,-2.36,-0.857,-0.996,-0.421,0.147,0.139,-1.268,0.011,-0.062,-0.66
'0:02.049',-5.014,-4.871,0.143,4.942,-2.579,-2.364,-0.858,-1.012,-0.44,0.13,0.123,-1.278,-0.001,-0.063,-0.654
'0:02.050',-5.017,-4.873,0.143,4.945,-2.58,-2.365,-0.856,-1.024,-0.455,0.116,0.114,-1.284,-0.006,-0.068,-0.649
'0:02.051',-5.02,-4.877,0.143,4.948,-2.582,-2.366,-0.856,-1.036,-0.471,0.099,0.1,-1.292,-0.015,-0.073,-0.644
'0:02.052',-5.021,-4.877,0.144,4.949,-2.583,-2.366,-0.855,-1.05,-0.488,0.083,0.086,-1.3,-0.026,-0.073,-0.64
'0:02.053',-5.028,-4.881,0.146,4.954,-2.587,-2.367,-0.855,-1.062,-0.504,0.068,0.073,-1.308,-0.035,-0.077,-0.634
'0:02.054',-5.033,-4.888,0.144,4.96,-2.588,-2.372,-0.854,-1.077,-0.522,0.048,0.057,-1.321,-0.046,-0.082,-0.629
'0:02.055',-5.031,-4.89,0.14,4.96,-2.586,-2.374,-0.857,-1.091,-0.538,0.032,0.044,-1.327,-0.052,-0.088,-0.623
'0:02.056',-5.033,-4.892,0.141,4.963,-2.587,-2.376,-0.856,-1.101,-0.551,0.018,0.034,-1.333,-0.06,-0.091,-0.619
'0:02.057',-5.04,-4.897,0.142,4.968,-2.591,-2.377,-0.852,-1.111,-0.568,0.001,0.017,-1.345,-0.074,-0.093,-0.615
'0:02.058',-5.049,-4.904,0.143,4.976,-2.596,-2.38,-0.852,-1.125,-0.585,-0.015,0.002,-1.356,-0.084,-0.096,-0.61
'0:02.059',-5.054,-4.91,0.143,4.982,-2.599,-2.383,-0.851,-1.135,-0.599,-0.03,-0.009,-1.363,-0.093,-0.094,-0.607
'0:02.060',-5.062,-4.916,0.145,4.989,-2.604,-2.385,-0.849,-1.147,-0.615,-0.048,-0.025,-1.373,-0.107,-0.096,-0.603
'0:02.061',-5.069,-4.923,0.146,4.995,-2.608,-2.388,-0.847,-1.159,-0.631,-0.066,-0.041,-1.385,-0.119,-0.1,-0.598
'0:02.062',-5.069,-4.926,0.143,4.997,-2.607,-2.391,-0.844,-1.17,-0.645,-0.081,-0.054,-1.393,-0.129,-0.107,-0.593
'0:02.063',-5.067,-4.925,0.141,4.995,-2.604,-2.392,-0.84,-1.176,-0.656,-0.092,-0.065,-1.397,-0.136,-0.112,-0.589
'0:02.064',-5.069,-4.928,0.141,4.998,-2.605,-2.393,-0.838,-1.183,-0.668,-0.106,-0.075,-1.405,-0.144,-0.117,-0.586
'0:02.065',-5.074,-4.934,0.14,5.004,-2.607,-2.397,-0.836,-1.194,-0.68,-0.121,-0.088,-1.415,-0.152,-0.12,-0.582
'0:02.066',-5.078,-4.941,0.137,5.01,-2.607,-2.402,-0.835,-1.202,-0.693,-0.135,-0.101,-1.421,-0.16,-0.123,-0.577
'0:02.067',-5.084,-4.949,0.135,5.016,-2.609,-2.407,-0.833,-1.21,-0.705,-0.149,-0.114,-1.431,-0.172,-0.126,-0.575
'0:02.068',-5.096,-4.958,0.137,5.027,-2.615,-2.411,-0.828,-1.218,-0.718,-0.165,-0.129,-1.442,-0.184,-0.129,-0.573
'0:02.069',-5.109,-4.97,0.138,5.039,-2.623,-2.416,-0.826,-1.225,-0.731,-0.179,-0.144,-1.456,-0.195,-0.135,-0.568
'0:02.070',-5.11,-4.973,0.137,5.041,-2.623,-2.417,-0.822,-1.23,-0.739,-0.191,-0.153,-1.463,-0.205,-0.141,-0.567
'0:02.071',-5.108,-4.976,0.132,5.042,-2.62,-2.422,-0.82,-1.238,-0.75,-0.205,-0.168,-1.472,-0.215,-0.142,-0.565
'0:02.072',-5.103,-4.983,0.12,5.043,-2.611,-2.432,-0.824,-1.247,-0.763,-0.222,-0.183,-1.484,-0.222,-0.145,-0.559
'0:02.073',-5.103,-4.984,0.119,5.043,-2.611,-2.432,-0.822,-1.252,-0.773,-0.234,-0.195,-1.494,-0.229,-0.155,-0.556
'0:02.074',-5.114,-4.988,0.126,5.051,-2.62,-2.431,-0.817,-1.256,-0.78,-0.243,-0.205,-1.502,-0.239,-0.162,-0.554
'0:02.075',-5.123,-4.997,0.126,5.06,-2.625,-2.435,-0.818,-1.262,-0.791,-0.257,-0.218,-1.512,-0.25,-0.168,-0.551
'0:02.076',-5.134,-5.006,0.128,5.07,-2.631,-2.439,-0.816,-1.27,-0.802,-0.271,-0.231,-1.524,-0.259,-0.171,-0.548
'0:02.077',-5.144,-5.016,0.128,5.08,-2.636,-2.443,-0.815,-1.277,-0.812,-0.281,-0.241,-1.532,-0.267,-0.171,-0.547
'0:02.078',-5.152,-5.024,0.128,5.088,-2.64,-2.447,-0.814,-1.284,-0.823,-0.293,-0.252,-1.539,-0.276,-0.171,-0.545
'0:02.079',-5.149,-5.026,0.123,5.088,-2.636,-2.451,-0.817,-1.288,-0.83,-0.302,-0.259,-1.544,-0.279,-0.181,-0.54
'0:02.080',-5.149,-5.028,0.121,5.088,-2.635,-2.454,-0.817,-1.292,-0.838,-0.31,-0.268,-1.552,-0.288,-0.187,-0.54
'0:02.081',-5.162,-5.036,0.125,5.098,-2.643,-2.455,-0.812,-1.298,-0.846,-0.32,-0.276,-1.56,-0.298,-0.178,-0.54
'0:02.082',-5.168,-5.044,0.123,5.106,-2.646,-2.46,-0.814,-1.302,-0.854,-0.33,-0.287,-1.567,-0.303,-0.181,-0.537
'0:02.083',-5.167,-5.046,0.12,5.106,-2.644,-2.462,-0.811,-1.305,-0.86,-0.339,-0.296,-1.572,-0.308,-0.191,-0.534
'0:02.084',-5.165,-5.046,0.118,5.106,-2.642,-2.464,-0.809,-1.308,-0.865,-0.345,-0.303,-1.576,-0.313,-0.203,-0.531
'0:02.085',-5.169,-5.052,0.117,5.111,-2.643,-2.467,-0.808,-1.31,-0.869,-0.352,-0.311,-1.585,-0.32,-0.201,-0.53
'0:02.086',-5.173,-5.056,0.116,5.114,-2.644,-2.47,-0.806,-1.313,-0.874,-0.358,-0.318,-1.589,-0.325,-0.197,-0.529
'0:02.087',-5.179,-5.062,0.117,5.121,-2.648,-2.473,-0.806,-1.317,-0.879,-0.366,-0.325,-1.595,-0.332,-0.2,-0.527
'0:02.088',-5.181,-5.067,0.113,5.124,-2.647,-2.477,-0.805,-1.319,-0.883,-0.372,-0.332,-1.601,-0.336,-0.203,-0.526
'0:02.089',-5.171,-5.066,0.104,5.118,-2.638,-2.481,-0.805,-1.324,-0.888,-0.38,-0.339,-1.605,-0.339,-0.213,-0.523
'0:02.090',-5.172,-5.065,0.106,5.118,-2.639,-2.479,-0.802,-1.325,-0.894,-0.386,-0.344,-1.609,-0.344,-0.215,-0.522
'0:02.091',-5.178,-5.071,0.107,5.125,-2.643,-2.482,-0.798,-1.326,-0.896,-0.389,-0.348,-1.611,-0.35,-0.22,-0.522
'0:02.092',-5.184,-5.079,0.105,5.131,-2.645,-2.486,-0.795,-1.325,-0.898,-0.394,-0.353,-1.615,-0.355,-0.22,-0.522
'0:02.093',-5.187,-5.084,0.102,5.136,-2.645,-2.49,-0.798,-1.329,-0.905,-0.401,-0.359,-1.62,-0.357,-0.219,-0.521
'0:02.094',-5.195,-5.093,0.102,5.144,-2.648,-2.496,-0.798,-1.333,-0.908,-0.406,-0.366,-1.625,-0.362,-0.225,-0.52
'0:02.095',-5.198,-5.098,0.101,5.147,-2.65,-2.498,-0.793,-1.333,-0.911,-0.409,-0.371,-1.629,-0.366,-0.227,-0.52
'0:02.096',-5.196,-5.099,0.097,5.147,-2.646,-2.501,-0.793,-1.335,-0.915,-0.414,-0.374,-1.629,-0.366,-0.225,-0.518
'0:02.097',-5.197,-5.101,0.096,5.149,-2.646,-2.502,-0.792,-1.335,-0.915,-0.418,-0.378,-1.635,-0.37,-0.227,-0.517
'0:02.098',-5.195,-5.103,0.092,5.149,-2.643,-2.505,-0.792,-1.339,-0.919,-0.424,-0.384,-1.64,-0.375,-0.232,-0.515
'0:02.099',-5.202,-5.109,0.094,5.155,-2.648,-2.507,-0.79,-1.341,-0.924,-0.428,-0.388,-1.641,-0.378,-0.235,-0.514
'0:02.100',-5.2,-5.109,0.09,5.154,-2.645,-2.51,-0.79,-1.34,-0.925,-0.431,-0.392,-1.643,-0.379,-0.245,-0.513
'0:02.101',-5.196,-5.111,0.085,5.153,-2.64,-2.514,-0.794,-1.344,-0.93,-0.435,-0.396,-1.644,-0.382,-0.245,-0.513
'0:02.102',-5.199,-5.112,0.087,5.155,-2.643,-2.513,-0.79,-1.345,-0.932,-0.438,-0.398,-1.643,-0.383,-0.241,-0.513
'0:02.103',-5.205,-5.114,0.091,5.16,-2.648,-2.511,-0.789,-1.347,-0.934,-0.442,-0.401,-1.647,-0.386,-0.238,-0.511
'0:02.104',-5.215,-5.12,0.095,5.167,-2.655,-2.513,-0.788,-1.351,-0.938,-0.447,-0.406,-1.653,-0.393,-0.237,-0.513
'0:02.105',-5.213,-5.122,0.09,5.167,-2.651,-2.515,-0.79,-1.351,-0.939,-0.45,-0.409,-1.655,-0.394,-0.244,-0.511
'0:02.106',-5.213,-5.128,0.085,5.17,-2.648,-2.522,-0.793,-1.355,-0.944,-0.454,-0.413,-1.657,-0.395,-0.245,-0.511
'0:02.107',-5.209,-5.127,0.082,5.168,-2.645,-2.522,-0.791,-1.353,-0.942,-0.454,-0.414,-1.657,-0.396,-0.243,-0.512
'0:02.108',-5.207,-5.125,0.083,5.165,-2.644,-2.521,-0.792,-1.351,-0.943,-0.454,-0.415,-1.659,-0.395,-0.246,-0.508
'0:02.109',-5.215,-5.129,0.086,5.172,-2.651,-2.521,-0.791,-1.355,-0.946,-0.46,-0.419,-1.663,-0.4,-0.246,-0.506
'0:02.110',-5.213,-5.126,0.087,5.17,-2.651,-2.519,-0.787,-1.356,-0.947,-0.461,-0.42,-1.664,-0.402,-0.245,-0.508
'0:02.111',-5.212,-5.125,0.086,5.168,-2.649,-2.519,-0.787,-1.357,-0.948,-0.464,-0.423,-1.665,-0.404,-0.251,-0.507
'0:02.112',-5.215,-5.124,0.09,5.17,-2.652,-2.517,-0.787,-1.355,-0.946,-0.464,-0.422,-1.665,-0.401,-0.25,-0.505
'0:02.113',-5.22,-5.13,0.09,5.175,-2.655,-2.519,-0.788,-1.358,-0.95,-0.468,-0.427,-1.668,-0.403,-0.247,-0.503
'0:02.114',-5.229,-5.133,0.096,5.181,-2.663,-2.518,-0.789,-1.361,-0.954,-0.471,-0.431,-1.671,-0.407,-0.242,-0.504
'0:02.115',-5.231,-5.131,0.099,5.181,-2.665,-2.515,-0.789,-1.361,-0.956,-0.472,-0.433,-1.675,-0.412,-0.246,-0.51
'0:02.116',-5.23,-5.136,0.093,5.183,-2.662,-2.521,-0.791,-1.363,-0.958,-0.476,-0.435,-1.677,-0.412,-0.253,-0.506
'0:02.117',-5.231,-5.138,0.094,5.184,-2.663,-2.522,-0.792,-1.364,-0.958,-0.476,-0.434,-1.677,-0.407,-0.248,-0.5
'0:02.118',-5.226,-5.135,0.09,5.18,-2.658,-2.522,-0.791,-1.363,-0.957,-0.475,-0.435,-1.677,-0.408,-0.251,-0.503
'0:02.119',-5.223,-5.131,0.091,5.176,-2.656,-2.521,-0.789,-1.365,-0.96,-0.477,-0.435,-1.677,-0.411,-0.252,-0.504
'0:02.120',-5.229,-5.133,0.097,5.181,-2.663,-2.518,-0.788,-1.367,-0.961,-0.477,-0.436,-1.68,-0.416,-0.247,-0.506
'0:02.121',-5.226,-5.13,0.096,5.178,-2.661,-2.517,-0.79,-1.366,-0.96,-0.478,-0.436,-1.679,-0.413,-0.244,-0.505
'0:02.122',-5.229,-5.131,0.097,5.18,-2.663,-2.518,-0.789,-1.369,-0.963,-0.479,-0.439,-1.68,-0.413,-0.246,-0.506
'0:02.123',-5.236,-5.136,0.1,5.186,-2.668,-2.518,-0.786,-1.369,-0.962,-0.477,-0.437,-1.681,-0.415,-0.246,-0.506
'0:02.124',-5.232,-5.136,0.096,5.184,-2.664,-2.52,-0.79,-1.37,-0.964,-0.479,-0.44,-1.682,-0.414,-0.245,-0.502
'0:02.125',-5.226,-5.133,0.092,5.179,-2.659,-2.521,-0.792,-1.373,-0.966,-0.481,-0.442,-1.682,-0.411,-0.247,-0.501
'0:02.126',-5.225,-5.131,0.093,5.178,-2.659,-2.519,-0.793,-1.373,-0.965,-0.482,-0.44,-1.681,-0.411,-0.249,-0.502
'0:02.127',-5.233,-5.136,0.097,5.184,-2.665,-2.519,-0.792,-1.374,-0.966,-0.482,-0.441,-1.681,-0.413,-0.252,-0.5
'0:02.128',-5.231,-5.136,0.094,5.183,-2.663,-2.521,-0.788,-1.373,-0.966,-0.481,-0.439,-1.677,-0.41,-0.251,-0.499
'0:02.129',-5.232,-5.139,0.092,5.186,-2.662,-2.523,-0.793,-1.377,-0.969,-0.486,-0.444,-1.683,-0.415,-0.247,-0.5
'0:02.130',-5.238,-5.144,0.093,5.191,-2.666,-2.526,-0.795,-1.379,-0.973,-0.491,-0.449,-1.687,-0.419,-0.246,-0.499
'0:02.131',-5.237,-5.145,0.092,5.191,-2.665,-2.526,-0.793,-1.379,-0.973,-0.49,-0.449,-1.685,-0.418,-0.245,-0.5
'0:02.132',-5.236,-5.144,0.092,5.189,-2.663,-2.526,-0.793,-1.379,-0.974,-0.49,-0.446,-1.683,-0.416,-0.248,-0.499
'0:02.133',-5.236,-5.146,0.089,5.191,-2.662,-2.529,-0.792,-1.377,-0.972,-0.489,-0.445,-1.68,-0.413,-0.247,-0.5
'0:02.134',-5.237,-5.148,0.088,5.192,-2.663,-2.53,-0.789,-1.377,-0.973,-0.489,-0.447,-1.682,-0.414,-0.251,-0.5
'0:02.135',-5.236,-5.148,0.087,5.192,-2.662,-2.53,-0.788,-1.376,-0.973,-0.488,-0.447,-1.679,-0.412,-0.253,-0.5
'0:02.136',-5.229,-5.146,0.083,5.187,-2.655,-2.531,-0.791,-1.376,-0.972,-0.487,-0.444,-1.677,-0.411,-0.248,-0.499
'0:02.137',-5.231,-5.148,0.083,5.189,-2.657,-2.533,-0.794,-1.38,-0.976,-0.489,-0.445,-1.679,-0.414,-0.252,-0.497
'0:02.138',-5.233,-5.152,0.081,5.192,-2.657,-2.535,-0.795,-1.381,-0.977,-0.49,-0.446,-1.679,-0.414,-0.252,-0.498
'0:02.139',-5.229,-5.148,0.081,5.188,-2.655,-2.534,-0.793,-1.376,-0.973,-0.487,-0.443,-1.676,-0.411,-0.247,-0.499
'0:02.140',-5.24,-5.152,0.088,5.196,-2.664,-2.532,-0.789,-1.373,-0.969,-0.485,-0.442,-1.675,-0.415,-0.245,-0.499
