'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:03.108',-1.222,-5.748,-4.526,3.485,1.651,-5.136,2.516,2.155,2.183,1.768,1.9,1.856,0.171,-2.943,-0.034
'0:03.109',-1.221,-5.742,-4.521,3.482,1.649,-5.131,2.519,2.156,2.185,1.768,1.899,1.854,0.166,-2.941,-0.035
'0:03.110',-1.225,-5.747,-4.521,3.486,1.647,-5.134,2.517,2.155,2.184,1.767,1.898,1.854,0.162,-2.943,-0.033
'0:03.111',-1.23,-5.751,-4.521,3.49,1.645,-5.136,2.514,2.152,2.18,1.762,1.894,1.851,0.161,-2.941,-0.029
'0:03.112',-1.224,-5.749,-4.524,3.486,1.65,-5.136,2.51,2.148,2.175,1.758,1.891,1.847,0.161,-2.943,-0.031
'0:03.113',-1.231,-5.756,-4.524,3.493,1.646,-5.14,2.511,2.15,2.175,1.757,1.89,1.841,0.155,-2.946,-0.037
'0:03.114',-1.242,-5.765,-4.524,3.503,1.641,-5.144,2.516,2.155,2.178,1.758,1.889,1.837,0.149,-2.951,-0.039
'0:03.115',-1.236,-5.771,-4.533,3.503,1.648,-5.152,2.507,2.146,2.169,1.752,1.881,1.831,0.147,-2.959,-0.034
'0:03.116',-1.24,-5.774,-4.533,3.506,1.646,-5.154,2.503,2.143,2.169,1.752,1.881,1.829,0.143,-2.958,-0.036
'0:03.117',-1.255,-5.77,-4.515,3.513,1.629,-5.142,2.514,2.155,2.177,1.762,1.885,1.829,0.139,-2.953,-0.043
'0:03.118',-1.256,-5.768,-4.511,3.511,1.627,-5.139,2.52,2.163,2.182,1.768,1.887,1.831,0.139,-2.954,-0.044
'0:03.119',-1.252,-5.772,-4.519,3.512,1.633,-5.146,2.518,2.163,2.18,1.763,1.885,1.829,0.139,-2.961,-0.045
'0:03.120',-1.26,-5.779,-4.519,3.519,1.629,-5.149,2.517,2.155,2.175,1.758,1.883,1.824,0.135,-2.972,-0.046
'0:03.121',-1.266,-5.78,-4.514,3.523,1.624,-5.147,2.517,2.155,2.175,1.759,1.884,1.825,0.134,-2.971,-0.049
'0:03.122',-1.265,-5.774,-4.508,3.519,1.621,-5.141,2.523,2.166,2.18,1.763,1.888,1.827,0.133,-2.958,-0.049
'0:03.123',-1.266,-5.777,-4.511,3.522,1.623,-5.144,2.523,2.165,2.176,1.76,1.89,1.828,0.131,-2.958,-0.045
'0:03.124',-1.262,-5.788,-4.526,3.525,1.631,-5.157,2.515,2.15,2.163,1.746,1.881,1.823,0.13,-2.97,-0.043
'0:03.125',-1.261,-5.787,-4.526,3.524,1.632,-5.157,2.519,2.151,2.163,1.746,1.879,1.821,0.128,-2.968,-0.043
'0:03.126',-1.257,-5.784,-4.527,3.521,1.635,-5.155,2.518,2.155,2.164,1.748,1.879,1.822,0.129,-2.97,-0.039
'0:03.127',-1.246,-5.788,-4.542,3.517,1.648,-5.165,2.513,2.146,2.155,1.737,1.871,1.817,0.129,-2.983,-0.038
'0:03.128',-1.244,-5.788,-4.543,3.516,1.649,-5.166,2.513,2.147,2.154,1.734,1.867,1.817,0.129,-2.982,-0.038
'0:03.129',-1.244,-5.79,-4.544,3.517,1.649,-5.167,2.51,2.145,2.155,1.738,1.867,1.817,0.131,-2.982,-0.035
'0:03.130',-1.256,-5.79,-4.532,3.522,1.638,-5.161,2.514,2.146,2.159,1.743,1.869,1.815,0.127,-2.986,-0.04
'0:03.131',-1.258,-5.785,-4.527,3.522,1.633,-5.155,2.511,2.146,2.161,1.743,1.866,1.812,0.125,-2.991,-0.042
'0:03.132',-1.257,-5.785,-4.527,3.52,1.635,-5.155,2.513,2.144,2.16,1.742,1.865,1.812,0.124,-2.986,-0.039
'0:03.133',-1.261,-5.782,-4.52,3.521,1.629,-5.151,2.519,2.147,2.163,1.744,1.867,1.811,0.122,-2.971,-0.038
'0:03.134',-1.258,-5.782,-4.524,3.521,1.633,-5.153,2.516,2.139,2.159,1.74,1.861,1.81,0.122,-2.977,-0.039
'0:03.135',-1.266,-5.791,-4.524,3.528,1.629,-5.157,2.514,2.14,2.158,1.735,1.859,1.81,0.12,-2.986,-0.042
'0:03.136',-1.266,-5.79,-4.524,3.527,1.629,-5.157,2.522,2.154,2.163,1.738,1.861,1.812,0.121,-2.986,-0.045
'0:03.137',-1.256,-5.783,-4.526,3.519,1.635,-5.154,2.525,2.148,2.159,1.737,1.861,1.812,0.126,-2.982,-0.044
'0:03.138',-1.257,-5.785,-4.527,3.521,1.635,-5.156,2.525,2.149,2.156,1.736,1.863,1.815,0.128,-2.973,-0.04
'0:03.139',-1.261,-5.789,-4.527,3.525,1.633,-5.158,2.525,2.151,2.161,1.738,1.867,1.818,0.125,-2.968,-0.038
'0:03.140',-1.264,-5.793,-4.529,3.528,1.633,-5.162,2.522,2.148,2.161,1.74,1.868,1.817,0.124,-2.981,-0.039
'0:03.141',-1.266,-5.795,-4.529,3.53,1.631,-5.162,2.522,2.151,2.163,1.742,1.865,1.816,0.127,-2.986,-0.038
'0:03.142',-1.268,-5.792,-4.523,3.53,1.627,-5.157,2.525,2.148,2.165,1.742,1.865,1.817,0.126,-2.975,-0.038
'0:03.143',-1.27,-5.793,-4.522,3.531,1.625,-5.157,2.53,2.152,2.167,1.742,1.866,1.817,0.126,-2.972,-0.039
'0:03.144',-1.271,-5.793,-4.521,3.531,1.624,-5.157,2.526,2.152,2.163,1.739,1.86,1.812,0.123,-2.971,-0.039
'0:03.145',-1.274,-5.796,-4.522,3.534,1.624,-5.16,2.522,2.149,2.159,1.735,1.857,1.809,0.121,-2.975,-0.038
'0:03.146',-1.276,-5.801,-4.525,3.538,1.625,-5.163,2.525,2.148,2.159,1.734,1.855,1.808,0.12,-2.982,-0.035
'0:03.147',-1.275,-5.794,-4.519,3.534,1.621,-5.156,2.527,2.15,2.163,1.738,1.857,1.808,0.117,-2.974,-0.043
'0:03.148',-1.274,-5.79,-4.516,3.531,1.621,-5.153,2.526,2.151,2.166,1.74,1.859,1.808,0.118,-2.975,-0.051
'0:03.149',-1.27,-5.795,-4.524,3.532,1.627,-5.16,2.523,2.149,2.164,1.738,1.858,1.808,0.121,-2.982,-0.045
'0:03.150',-1.273,-5.795,-4.522,3.534,1.624,-5.159,2.527,2.149,2.166,1.739,1.857,1.805,0.118,-2.98,-0.045
'0:03.151',-1.281,-5.795,-4.514,3.538,1.616,-5.155,2.528,2.151,2.168,1.74,1.855,1.802,0.116,-2.977,-0.047
'0:03.152',-1.28,-5.795,-4.514,3.538,1.616,-5.154,2.532,2.155,2.17,1.742,1.855,1.803,0.116,-2.975,-0.046
'0:03.153',-1.28,-5.798,-4.518,3.539,1.619,-5.157,2.531,2.154,2.17,1.743,1.854,1.803,0.115,-2.991,-0.05
'0:03.154',-1.274,-5.799,-4.525,3.536,1.625,-5.162,2.528,2.152,2.168,1.744,1.855,1.802,0.117,-2.997,-0.044
'0:03.155',-1.276,-5.792,-4.516,3.534,1.619,-5.153,2.528,2.153,2.171,1.746,1.858,1.802,0.116,-2.989,-0.047
'0:03.156',-1.28,-5.79,-4.511,3.535,1.615,-5.151,2.527,2.155,2.172,1.748,1.858,1.802,0.114,-2.978,-0.049
'0:03.157',-1.272,-5.791,-4.519,3.531,1.623,-5.154,2.528,2.156,2.174,1.748,1.857,1.802,0.115,-2.979,-0.043
'0:03.158',-1.28,-5.79,-4.51,3.535,1.615,-5.15,2.529,2.156,2.174,1.748,1.859,1.804,0.115,-2.978,-0.048
'0:03.159',-1.283,-5.799,-4.515,3.541,1.615,-5.157,2.527,2.152,2.17,1.745,1.859,1.806,0.116,-2.986,-0.049
'0:03.160',-1.274,-5.798,-4.524,3.535,1.625,-5.162,2.526,2.151,2.167,1.744,1.859,1.806,0.117,-2.998,-0.049
'0:03.161',-1.276,-5.794,-4.517,3.535,1.62,-5.155,2.527,2.156,2.17,1.745,1.861,1.804,0.114,-2.986,-0.049
'0:03.162',-1.276,-5.792,-4.514,3.534,1.619,-5.152,2.526,2.156,2.17,1.742,1.862,1.804,0.114,-2.985,-0.051
'0:03.163',-1.277,-5.792,-4.514,3.534,1.618,-5.153,2.522,2.155,2.169,1.74,1.859,1.802,0.112,-2.986,-0.051
'0:03.164',-1.29,-5.795,-4.505,3.542,1.607,-5.15,2.524,2.154,2.167,1.74,1.858,1.8,0.108,-2.978,-0.049
'0:03.165',-1.286,-5.8,-4.513,3.542,1.613,-5.155,2.529,2.156,2.167,1.744,1.86,1.804,0.111,-2.982,-0.044
'0:03.166',-1.284,-5.804,-4.519,3.543,1.617,-5.162,2.53,2.158,2.168,1.745,1.859,1.804,0.111,-2.986,-0.042
'0:03.167',-1.288,-5.796,-4.508,3.542,1.61,-5.152,2.53,2.163,2.175,1.75,1.865,1.808,0.114,-2.979,-0.053
'0:03.168',-1.285,-5.798,-4.512,3.541,1.613,-5.154,2.528,2.161,2.174,1.749,1.867,1.81,0.117,-2.994,-0.058
'0:03.169',-1.288,-5.801,-4.511,3.545,1.611,-5.156,2.529,2.156,2.171,1.746,1.864,1.806,0.114,-2.993,-0.057
'0:03.170',-1.284,-5.798,-4.513,3.541,1.614,-5.156,2.53,2.157,2.168,1.745,1.862,1.802,0.113,-2.983,-0.052
'0:03.171',-1.272,-5.8,-4.527,3.535,1.627,-5.163,2.525,2.152,2.163,1.742,1.861,1.804,0.116,-2.99,-0.046
'0:03.172',-1.275,-5.801,-4.524,3.538,1.624,-5.162,2.526,2.154,2.165,1.741,1.859,1.804,0.114,-2.989,-0.052
'0:03.173',-1.276,-5.8,-4.523,3.537,1.623,-5.161,2.526,2.154,2.163,1.74,1.856,1.799,0.112,-2.989,-0.054
'0:03.174',-1.274,-5.797,-4.522,3.535,1.623,-5.159,2.527,2.154,2.166,1.741,1.856,1.798,0.11,-2.985,-0.053
'0:03.175',-1.282,-5.798,-4.516,3.54,1.616,-5.157,2.53,2.154,2.166,1.742,1.855,1.8,0.11,-2.982,-0.052
'0:03.176',-1.282,-5.796,-4.513,3.538,1.615,-5.154,2.529,2.155,2.167,1.744,1.855,1.8,0.108,-2.982,-0.053
'0:03.177',-1.281,-5.795,-4.513,3.538,1.615,-5.154,2.532,2.16,2.17,1.745,1.853,1.797,0.104,-2.985,-0.059
'0:03.178',-1.286,-5.796,-4.51,3.541,1.611,-5.153,2.533,2.163,2.169,1.744,1.853,1.796,0.104,-2.986,-0.062
'0:03.179',-1.282,-5.79,-4.506,3.535,1.612,-5.147,2.53,2.161,2.168,1.745,1.853,1.798,0.105,-2.979,-0.061
'0:03.180',-1.278,-5.787,-4.51,3.533,1.615,-5.148,2.533,2.158,2.167,1.744,1.851,1.798,0.106,-2.978,-0.058
'0:03.181',-1.282,-5.795,-4.511,3.538,1.613,-5.152,2.532,2.16,2.17,1.744,1.849,1.791,0.102,-2.986,-0.056
'0:03.182',-1.282,-5.795,-4.513,3.538,1.615,-5.154,2.532,2.164,2.173,1.744,1.847,1.787,0.1,-2.993,-0.062
'0:03.183',-1.28,-5.791,-4.51,3.535,1.614,-5.15,2.545,2.177,2.185,1.754,1.85,1.788,0.1,-2.989,-0.07
'0:03.184',-1.282,-5.787,-4.505,3.534,1.611,-5.146,2.558,2.197,2.205,1.769,1.85,1.784,0.098,-2.982,-0.079
'0:03.185',-1.291,-5.79,-4.5,3.541,1.604,-5.145,2.575,2.217,2.228,1.782,1.845,1.774,0.09,-2.977,-0.094
'0:03.186',-1.305,-5.79,-4.484,3.547,1.589,-5.138,2.606,2.251,2.254,1.794,1.833,1.759,0.077,-2.973,-0.111
'0:03.187',-1.317,-5.788,-4.471,3.553,1.577,-5.129,2.633,2.284,2.281,1.808,1.821,1.742,0.063,-2.973,-0.136
'0:03.188',-1.344,-5.801,-4.457,3.572,1.556,-5.128,2.679,2.338,2.325,1.829,1.804,1.717,0.039,-2.976,-0.163
'0:03.189',-1.369,-5.814,-4.444,3.591,1.538,-5.129,2.734,2.402,2.369,1.845,1.778,1.687,0.01,-2.982,-0.194
'0:03.190',-1.391,-5.819,-4.428,3.605,1.518,-5.123,2.777,2.453,2.406,1.857,1.755,1.658,-0.017,-2.979,-0.225
'0:03.191',-1.413,-5.818,-4.404,3.615,1.496,-5.111,2.82,2.504,2.447,1.875,1.74,1.633,-0.041,-2.966,-0.257
'0:03.192',-1.411,-5.811,-4.399,3.611,1.493,-5.104,2.846,2.538,2.475,1.889,1.73,1.617,-0.053,-2.958,-0.28
'0:03.193',-1.425,-5.809,-4.383,3.618,1.478,-5.096,2.873,2.569,2.502,1.905,1.728,1.607,-0.064,-2.954,-0.3
'0:03.194',-1.448,-5.801,-4.351,3.625,1.451,-5.076,2.897,2.595,2.526,1.923,1.732,1.599,-0.074,-2.94,-0.327
'0:03.195',-1.451,-5.785,-4.333,3.618,1.44,-5.059,2.91,2.611,2.549,1.946,1.739,1.593,-0.079,-2.925,-0.355
'0:03.196',-1.45,-5.769,-4.318,3.61,1.433,-5.043,2.936,2.643,2.591,1.982,1.746,1.587,-0.084,-2.912,-0.394
'0:03.197',-1.442,-5.747,-4.303,3.594,1.431,-5.025,2.958,2.677,2.639,2.021,1.762,1.589,-0.081,-2.888,-0.425
'0:03.198',-1.436,-5.723,-4.286,3.579,1.425,-5.005,2.972,2.705,2.682,2.064,1.791,1.597,-0.068,-2.881,-0.452
'0:03.199',-1.435,-5.71,-4.275,3.572,1.42,-4.992,2.989,2.743,2.73,2.111,1.818,1.605,-0.053,-2.879,-0.481
'0:03.200',-1.429,-5.704,-4.274,3.566,1.422,-4.988,3.013,2.788,2.788,2.164,1.841,1.611,-0.039,-2.858,-0.51
'0:03.201',-1.411,-5.702,-4.29,3.557,1.439,-4.995,3.019,2.816,2.827,2.207,1.867,1.622,-0.017,-2.869,-0.529
'0:03.202',-1.371,-5.694,-4.322,3.533,1.475,-5.008,2.999,2.812,2.831,2.224,1.901,1.648,0.019,-2.884,-0.528
'0:03.203',-1.332,-5.689,-4.356,3.51,1.512,-5.022,2.972,2.797,2.83,2.244,1.942,1.685,0.061,-2.89,-0.521
'0:03.204',-1.282,-5.697,-4.414,3.489,1.566,-5.056,2.943,2.793,2.838,2.271,1.99,1.727,0.117,-2.917,-0.512
'0:03.205',-1.222,-5.689,-4.465,3.455,1.621,-5.077,2.905,2.78,2.844,2.299,2.049,1.78,0.18,-2.925,-0.5
'0:03.206',-1.152,-5.676,-4.524,3.414,1.685,-5.1,2.857,2.76,2.848,2.33,2.12,1.845,0.255,-2.933,-0.482
'0:03.207',-1.067,-5.666,-4.598,3.366,1.765,-5.132,2.793,2.725,2.843,2.365,2.199,1.917,0.342,-2.95,-0.451
'0:03.208',-0.989,-5.652,-4.662,3.32,1.836,-5.157,2.74,2.698,2.853,2.414,2.281,1.99,0.426,-2.957,-0.432
'0:03.209',-0.924,-5.633,-4.707,3.278,1.891,-5.17,2.688,2.668,2.854,2.451,2.358,2.059,0.502,-2.961,-0.414
'0:03.210',-0.849,-5.6,-4.75,3.224,1.951,-5.176,2.61,2.6,2.828,2.479,2.451,2.143,0.595,-2.956,-0.381
'0:03.211',-0.774,-5.589,-4.814,3.181,2.019,-5.201,2.55,2.557,2.833,2.537,2.547,2.228,0.687,-2.952,-0.363
'0:03.212',-0.716,-5.577,-4.86,3.146,2.072,-5.218,2.511,2.537,2.852,2.599,2.631,2.299,0.762,-2.95,-0.35
'0:03.213',-0.657,-5.542,-4.883,3.099,2.112,-5.212,2.441,2.461,2.817,2.629,2.725,2.381,0.842,-2.935,-0.326
'0:03.214',-0.621,-5.503,-4.88,3.062,2.13,-5.191,2.373,2.361,2.763,2.651,2.818,2.455,0.908,-2.909,-0.307
'0:03.215',-0.573,-5.449,-4.875,3.011,2.151,-5.162,2.296,2.26,2.709,2.678,2.925,2.539,0.986,-2.872,-0.284
'0:03.216',-0.519,-5.408,-4.888,2.963,2.184,-5.147,2.189,2.116,2.604,2.667,3.03,2.635,1.071,-2.835,-0.228
'0:03.217',-0.48,-5.389,-4.907,2.934,2.213,-5.148,2.111,2.002,2.514,2.662,3.118,2.711,1.137,-2.829,-0.187
'0:03.218',-0.446,-5.372,-4.925,2.909,2.239,-5.149,2.038,1.899,2.426,2.659,3.21,2.789,1.206,-2.83,-0.144
'0:03.219',-0.417,-5.381,-4.963,2.899,2.272,-5.172,1.974,1.786,2.326,2.639,3.287,2.868,1.268,-2.84,-0.089
'0:03.220',-0.39,-5.394,-5.003,2.892,2.306,-5.199,1.912,1.681,2.236,2.624,3.362,2.951,1.334,-2.851,-0.035
'0:03.221',-0.375,-5.418,-5.042,2.896,2.333,-5.229,1.85,1.579,2.123,2.575,3.404,3.014,1.381,-2.873,0.036
'0:03.222',-0.381,-5.445,-5.063,2.913,2.341,-5.253,1.811,1.502,2.021,2.513,3.404,3.051,1.397,-2.893,0.102
'0:03.223',-0.386,-5.463,-5.075,2.925,2.345,-5.269,1.775,1.448,1.938,2.454,3.381,3.08,1.409,-2.904,0.167
'0:03.224',-0.403,-5.48,-5.077,2.941,2.337,-5.277,1.728,1.367,1.821,2.356,3.314,3.08,1.388,-2.908,0.243
'0:03.225',-0.443,-5.476,-5.032,2.959,2.295,-5.253,1.694,1.292,1.725,2.277,3.259,3.065,1.351,-2.885,0.295
'0:03.226',-0.49,-5.475,-4.984,2.982,2.247,-5.229,1.704,1.28,1.665,2.204,3.204,3.041,1.307,-2.869,0.318
'0:03.227',-0.555,-5.462,-4.905,3.008,2.175,-5.183,1.726,1.256,1.589,2.112,3.145,3.008,1.246,-2.837,0.336
'0:03.228',-0.625,-5.456,-4.83,3.04,2.102,-5.143,1.751,1.238,1.492,1.976,3.067,2.969,1.175,-2.809,0.368
'0:03.229',-0.711,-5.473,-4.761,3.091,2.025,-5.117,1.777,1.204,1.353,1.77,2.942,2.904,1.075,-2.796,0.422
'0:03.230',-0.79,-5.482,-4.691,3.136,1.95,-5.087,1.787,1.177,1.246,1.601,2.807,2.821,0.972,-2.783,0.468
'0:03.231',-0.866,-5.505,-4.638,3.185,1.887,-5.072,1.8,1.176,1.143,1.394,2.626,2.724,0.859,-2.791,0.533
'0:03.232',-0.957,-5.561,-4.604,3.259,1.823,-5.083,1.837,1.175,1.022,1.143,2.414,2.614,0.721,-2.814,0.613
'0:03.233',-1.052,-5.616,-4.563,3.333,1.756,-5.09,1.895,1.206,0.932,0.931,2.22,2.502,0.584,-2.833,0.663
'0:03.234',-1.15,-5.676,-4.525,3.413,1.687,-5.1,1.981,1.262,0.878,0.758,2.006,2.363,0.428,-2.864,0.7
'0:03.235',-1.244,-5.748,-4.503,3.497,1.629,-5.126,2.058,1.312,0.85,0.638,1.791,2.205,0.269,-2.901,0.731
'0:03.236',-1.31,-5.802,-4.491,3.556,1.589,-5.146,2.119,1.375,0.854,0.574,1.633,2.083,0.154,-2.932,0.734
'0:03.237',-1.349,-5.856,-4.505,3.602,1.577,-5.18,2.181,1.448,0.883,0.539,1.506,1.988,0.068,-2.974,0.733
'0:03.238',-1.377,-5.897,-4.519,3.637,1.571,-5.208,2.201,1.462,0.884,0.505,1.415,1.923,0.005,-2.999,0.75
'0:03.239',-1.384,-5.929,-4.545,3.656,1.58,-5.237,2.229,1.504,0.922,0.525,1.377,1.891,-0.021,-3.026,0.746
'0:03.240',-1.393,-5.955,-4.559,3.674,1.583,-5.257,2.251,1.564,0.983,0.57,1.365,1.87,-0.033,-3.046,0.735
'0:03.241',-1.393,-5.962,-4.569,3.677,1.587,-5.265,2.251,1.607,1.026,0.608,1.362,1.855,-0.036,-3.05,0.72
'0:03.242',-1.384,-5.969,-4.584,3.676,1.599,-5.276,2.272,1.673,1.088,0.666,1.367,1.833,-0.041,-3.06,0.685
'0:03.243',-1.389,-5.959,-4.569,3.674,1.589,-5.264,2.268,1.698,1.132,0.718,1.382,1.815,-0.051,-3.056,0.643
'0:03.244',-1.392,-5.949,-4.556,3.671,1.581,-5.252,2.263,1.705,1.159,0.753,1.389,1.793,-0.067,-3.048,0.609
'0:03.245',-1.393,-5.949,-4.554,3.671,1.58,-5.251,2.276,1.728,1.186,0.783,1.394,1.776,-0.074,-3.053,0.58
'0:03.246',-1.402,-5.944,-4.542,3.673,1.569,-5.242,2.288,1.745,1.214,0.812,1.399,1.758,-0.086,-3.055,0.549
'0:03.247',-1.422,-5.947,-4.524,3.684,1.55,-5.234,2.299,1.75,1.243,0.845,1.405,1.737,-0.104,-3.044,0.515
'0:03.248',-1.433,-5.942,-4.509,3.687,1.538,-5.225,2.313,1.77,1.281,0.882,1.42,1.724,-0.113,-3.047,0.475
'0:03.249',-1.435,-5.938,-4.502,3.686,1.533,-5.219,2.344,1.815,1.335,0.931,1.435,1.712,-0.118,-3.049,0.438
'0:03.250',-1.442,-5.943,-4.5,3.692,1.528,-5.221,2.372,1.851,1.386,0.982,1.451,1.702,-0.121,-3.041,0.403
'0:03.251',-1.452,-5.966,-4.514,3.708,1.532,-5.24,2.415,1.894,1.44,1.031,1.461,1.684,-0.126,-3.066,0.364
'0:03.252',-1.454,-5.981,-4.527,3.717,1.536,-5.254,2.48,1.97,1.518,1.098,1.479,1.669,-0.128,-3.085,0.307
'0:03.253',-1.444,-5.976,-4.531,3.71,1.544,-5.253,2.533,2.045,1.598,1.171,1.507,1.663,-0.119,-3.087,0.245
'0:03.254',-1.434,-5.971,-4.536,3.703,1.551,-5.253,2.562,2.099,1.677,1.244,1.544,1.667,-0.1,-3.09,0.2
'0:03.255',-1.421,-5.957,-4.535,3.689,1.556,-5.245,2.58,2.142,1.754,1.318,1.585,1.677,-0.076,-3.086,0.151
'0:03.256',-1.411,-5.948,-4.537,3.679,1.563,-5.242,2.594,2.158,1.81,1.378,1.619,1.688,-0.057,-3.083,0.112
'0:03.257',-1.397,-5.93,-4.532,3.663,1.568,-5.231,2.595,2.154,1.852,1.425,1.651,1.702,-0.035,-3.071,0.092
'0:03.258',-1.383,-5.913,-4.529,3.647,1.573,-5.221,2.583,2.139,1.875,1.451,1.669,1.71,-0.017,-3.064,0.077
'0:03.259',-1.371,-5.913,-4.542,3.642,1.585,-5.227,2.582,2.136,1.905,1.484,1.69,1.722,0.003,-3.071,0.068
'0:03.260',-1.349,-5.913,-4.564,3.631,1.608,-5.239,2.589,2.148,1.942,1.52,1.714,1.735,0.029,-3.072,0.059
'0:03.261',-1.333,-5.908,-4.574,3.62,1.621,-5.241,2.584,2.151,1.968,1.545,1.728,1.744,0.048,-3.07,0.052
'0:03.262',-1.323,-5.897,-4.572,3.611,1.624,-5.234,2.572,2.14,1.99,1.569,1.742,1.751,0.059,-3.064,0.047
'0:03.263',-1.318,-5.89,-4.571,3.604,1.626,-5.23,2.566,2.139,2.006,1.585,1.748,1.754,0.067,-3.062,0.037
'0:03.264',-1.308,-5.88,-4.571,3.594,1.631,-5.225,2.554,2.143,2.022,1.601,1.758,1.76,0.076,-3.061,0.026
'0:03.265',-1.3,-5.866,-4.565,3.583,1.633,-5.215,2.547,2.146,2.038,1.618,1.766,1.762,0.081,-3.049,0.017
'0:03.266',-1.302,-5.852,-4.549,3.577,1.623,-5.2,2.546,2.151,2.054,1.631,1.77,1.761,0.081,-3.031,0.011
'0:03.267',-1.3,-5.837,-4.535,3.568,1.617,-5.186,2.54,2.147,2.064,1.645,1.779,1.765,0.084,-3.018,0.002
'0:03.268',-1.3,-5.83,-4.529,3.565,1.613,-5.178,2.539,2.146,2.075,1.659,1.788,1.768,0.084,-3.016,-0.009
'0:03.269',-1.299,-5.821,-4.522,3.559,1.611,-5.171,2.542,2.151,2.085,1.667,1.794,1.768,0.085,-3.012,-0.016
'0:03.270',-1.289,-5.803,-4.514,3.546,1.612,-5.159,2.542,2.156,2.096,1.677,1.799,1.77,0.086,-2.993,-0.02
'0:03.271',-1.29,-5.803,-4.513,3.546,1.611,-5.158,2.546,2.163,2.107,1.686,1.8,1.768,0.084,-2.984,-0.021
'0:03.272',-1.29,-5.803,-4.513,3.546,1.611,-5.158,2.55,2.17,2.114,1.692,1.8,1.764,0.083,-2.988,-0.028
'0:03.273',-1.285,-5.795,-4.51,3.54,1.612,-5.152,2.554,2.175,2.123,1.7,1.804,1.766,0.085,-2.99,-0.04
'0:03.274',-1.286,-5.784,-4.497,3.534,1.605,-5.14,2.561,2.183,2.137,1.712,1.813,1.769,0.086,-2.974,-0.046
'0:03.275',-1.29,-5.772,-4.481,3.531,1.595,-5.127,2.563,2.192,2.151,1.725,1.82,1.772,0.087,-2.952,-0.047
'0:03.276',-1.288,-5.776,-4.487,3.531,1.599,-5.131,2.562,2.192,2.155,1.731,1.822,1.775,0.091,-2.959,-0.054
'0:03.277',-1.282,-5.777,-4.494,3.529,1.605,-5.135,2.563,2.196,2.162,1.737,1.826,1.776,0.093,-2.972,-0.061
'0:03.278',-1.284,-5.777,-4.494,3.53,1.604,-5.135,2.563,2.201,2.168,1.743,1.829,1.778,0.096,-2.969,-0.06
'0:03.279',-1.284,-5.773,-4.489,3.528,1.603,-5.131,2.564,2.199,2.171,1.746,1.834,1.778,0.098,-2.958,-0.066
'0:03.280',-1.288,-5.766,-4.479,3.526,1.595,-5.122,2.564,2.201,2.178,1.751,1.84,1.78,0.099,-2.957,-0.07
'0:03.281',-1.288,-5.766,-4.476,3.526,1.593,-5.12,2.567,2.208,2.189,1.76,1.847,1.782,0.1,-2.953,-0.07
'0:03.282',-1.283,-5.758,-4.474,3.52,1.595,-5.115,2.571,2.216,2.2,1.77,1.853,1.784,0.101,-2.941,-0.074
'0:03.283',-1.277,-5.755,-4.478,3.515,1.599,-5.116,2.565,2.209,2.199,1.772,1.853,1.784,0.102,-2.953,-0.079
'0:03.284',-1.272,-5.756,-4.484,3.514,1.606,-5.12,2.562,2.204,2.196,1.77,1.852,1.784,0.102,-2.958,-0.077
'0:03.285',-1.274,-5.763,-4.487,3.518,1.605,-5.125,2.564,2.205,2.2,1.772,1.853,1.782,0.102,-2.95,-0.074
'0:03.286',-1.276,-5.763,-4.486,3.519,1.604,-5.124,2.566,2.208,2.205,1.776,1.855,1.782,0.104,-2.956,-0.084
'0:03.287',-1.274,-5.763,-4.489,3.518,1.607,-5.126,2.566,2.211,2.207,1.773,1.855,1.78,0.104,-2.958,-0.089
'0:03.288',-1.274,-5.765,-4.489,3.519,1.607,-5.127,2.564,2.204,2.203,1.77,1.853,1.779,0.102,-2.95,-0.088
'0:03.289',-1.281,-5.763,-4.482,3.522,1.6,-5.122,2.565,2.207,2.208,1.776,1.857,1.78,0.102,-2.946,-0.086
'0:03.290',-1.283,-5.766,-4.483,3.525,1.599,-5.125,2.567,2.209,2.212,1.778,1.859,1.782,0.103,-2.95,-0.081
'0:03.291',-1.276,-5.766,-4.489,3.521,1.605,-5.127,2.564,2.205,2.208,1.776,1.857,1.782,0.104,-2.963,-0.081
'0:03.292',-1.274,-5.763,-4.489,3.518,1.607,-5.125,2.564,2.208,2.215,1.782,1.861,1.784,0.107,-2.962,-0.086
'0:03.293',-1.278,-5.766,-4.487,3.522,1.604,-5.126,2.568,2.213,2.222,1.787,1.861,1.785,0.106,-2.948,-0.09
'0:03.294',-1.272,-5.766,-4.494,3.518,1.611,-5.13,2.565,2.211,2.219,1.786,1.857,1.781,0.108,-2.962,-0.092
'0:03.295',-1.276,-5.761,-4.486,3.518,1.605,-5.123,2.57,2.216,2.222,1.791,1.861,1.784,0.108,-2.966,-0.094
'0:03.296',-1.284,-5.756,-4.473,3.52,1.594,-5.114,2.575,2.224,2.232,1.8,1.867,1.788,0.106,-2.955,-0.096
'0:03.297',-1.274,-5.756,-4.482,3.515,1.603,-5.119,2.572,2.22,2.229,1.796,1.863,1.786,0.107,-2.95,-0.093
'0:03.298',-1.27,-5.758,-4.487,3.514,1.607,-5.122,2.574,2.22,2.227,1.794,1.861,1.785,0.108,-2.946,-0.092
