'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:03.019',-0.374,-3.167,-2.792,1.77,1.209,-2.98,0.374,0.47,0.634,-0.087,0.538,0.192,-0.23,-1.179,0.139
'0:03.020',-0.375,-3.164,-2.788,1.77,1.206,-2.977,0.377,0.472,0.634,-0.086,0.537,0.192,-0.232,-1.177,0.138
'0:03.021',-0.376,-3.165,-2.789,1.77,1.206,-2.977,0.376,0.471,0.633,-0.087,0.537,0.19,-0.23,-1.181,0.138
'0:03.022',-0.377,-3.163,-2.786,1.77,1.204,-2.974,0.376,0.473,0.635,-0.085,0.539,0.191,-0.229,-1.179,0.137
'0:03.023',-0.375,-3.162,-2.787,1.768,1.206,-2.974,0.377,0.475,0.637,-0.08,0.541,0.193,-0.23,-1.176,0.135
'0:03.024',-0.374,-3.163,-2.789,1.769,1.207,-2.977,0.378,0.476,0.639,-0.076,0.541,0.193,-0.23,-1.177,0.133
'0:03.025',-0.377,-3.165,-2.789,1.771,1.206,-2.978,0.377,0.476,0.639,-0.074,0.54,0.192,-0.229,-1.18,0.132
'0:03.026',-0.377,-3.167,-2.79,1.772,1.206,-2.978,0.375,0.477,0.639,-0.075,0.537,0.19,-0.229,-1.181,0.131
'0:03.027',-0.378,-3.164,-2.787,1.771,1.204,-2.976,0.376,0.478,0.64,-0.074,0.538,0.189,-0.232,-1.181,0.129
'0:03.028',-0.376,-3.163,-2.788,1.77,1.206,-2.975,0.377,0.48,0.641,-0.074,0.541,0.191,-0.23,-1.181,0.129
'0:03.029',-0.373,-3.163,-2.791,1.768,1.208,-2.978,0.379,0.483,0.645,-0.069,0.542,0.192,-0.226,-1.181,0.13
'0:03.030',-0.374,-3.166,-2.791,1.77,1.208,-2.978,0.378,0.484,0.646,-0.069,0.544,0.193,-0.227,-1.183,0.129
'0:03.031',-0.376,-3.167,-2.791,1.772,1.207,-2.978,0.379,0.485,0.647,-0.069,0.543,0.193,-0.226,-1.181,0.128
'0:03.032',-0.377,-3.167,-2.791,1.772,1.207,-2.979,0.381,0.487,0.65,-0.062,0.546,0.195,-0.225,-1.177,0.126
'0:03.033',-0.374,-3.167,-2.792,1.77,1.208,-2.979,0.381,0.49,0.652,-0.06,0.549,0.198,-0.225,-1.178,0.124
'0:03.034',-0.371,-3.164,-2.793,1.768,1.21,-2.979,0.383,0.491,0.654,-0.059,0.549,0.196,-0.226,-1.178,0.124
'0:03.035',-0.37,-3.163,-2.792,1.766,1.21,-2.978,0.383,0.492,0.654,-0.06,0.55,0.193,-0.226,-1.181,0.123
'0:03.036',-0.371,-3.162,-2.791,1.766,1.21,-2.977,0.382,0.492,0.655,-0.059,0.549,0.193,-0.225,-1.181,0.122
'0:03.037',-0.372,-3.162,-2.789,1.767,1.208,-2.976,0.382,0.493,0.655,-0.057,0.55,0.195,-0.225,-1.178,0.12
'0:03.038',-0.374,-3.159,-2.784,1.766,1.205,-2.971,0.383,0.494,0.655,-0.057,0.551,0.194,-0.225,-1.178,0.118
'0:03.039',-0.371,-3.155,-2.784,1.764,1.206,-2.97,0.383,0.495,0.657,-0.054,0.551,0.196,-0.222,-1.173,0.119
'0:03.040',-0.369,-3.154,-2.785,1.762,1.208,-2.97,0.384,0.497,0.659,-0.052,0.553,0.196,-0.221,-1.171,0.118
'0:03.041',-0.372,-3.155,-2.784,1.764,1.206,-2.97,0.387,0.5,0.661,-0.051,0.554,0.194,-0.223,-1.17,0.117
'0:03.042',-0.37,-3.155,-2.784,1.763,1.206,-2.97,0.387,0.5,0.662,-0.052,0.553,0.196,-0.224,-1.17,0.115
'0:03.043',-0.369,-3.154,-2.784,1.761,1.208,-2.97,0.387,0.5,0.662,-0.05,0.554,0.196,-0.223,-1.171,0.114
'0:03.044',-0.368,-3.154,-2.785,1.761,1.208,-2.97,0.388,0.501,0.662,-0.051,0.552,0.194,-0.222,-1.171,0.114
'0:03.045',-0.367,-3.149,-2.782,1.758,1.207,-2.966,0.388,0.502,0.664,-0.049,0.553,0.194,-0.22,-1.17,0.113
'0:03.046',-0.368,-3.148,-2.78,1.758,1.206,-2.965,0.39,0.505,0.668,-0.044,0.557,0.195,-0.221,-1.17,0.111
'0:03.047',-0.368,-3.15,-2.782,1.759,1.206,-2.966,0.39,0.505,0.668,-0.048,0.556,0.194,-0.221,-1.171,0.111
'0:03.048',-0.369,-3.15,-2.781,1.76,1.206,-2.966,0.39,0.506,0.669,-0.045,0.556,0.195,-0.219,-1.171,0.11
'0:03.049',-0.368,-3.15,-2.782,1.759,1.206,-2.966,0.39,0.509,0.672,-0.043,0.558,0.195,-0.218,-1.171,0.108
'0:03.050',-0.368,-3.147,-2.779,1.758,1.206,-2.963,0.39,0.51,0.674,-0.043,0.558,0.195,-0.22,-1.167,0.106
'0:03.051',-0.367,-3.147,-2.78,1.757,1.206,-2.963,0.391,0.513,0.676,-0.041,0.559,0.196,-0.22,-1.164,0.104
'0:03.052',-0.366,-3.147,-2.781,1.757,1.207,-2.965,0.388,0.513,0.677,-0.039,0.56,0.196,-0.215,-1.167,0.105
'0:03.053',-0.368,-3.147,-2.778,1.758,1.204,-2.962,0.388,0.515,0.677,-0.041,0.559,0.196,-0.216,-1.165,0.104
'0:03.054',-0.369,-3.144,-2.776,1.757,1.202,-2.961,0.39,0.516,0.679,-0.042,0.559,0.197,-0.22,-1.161,0.103
'0:03.055',-0.368,-3.143,-2.775,1.756,1.203,-2.959,0.391,0.518,0.679,-0.04,0.559,0.197,-0.22,-1.159,0.102
'0:03.056',-0.366,-3.144,-2.778,1.755,1.206,-2.962,0.391,0.52,0.682,-0.04,0.56,0.198,-0.216,-1.161,0.102
'0:03.057',-0.367,-3.145,-2.777,1.756,1.205,-2.962,0.388,0.521,0.685,-0.04,0.563,0.197,-0.215,-1.163,0.103
'0:03.058',-0.367,-3.147,-2.78,1.757,1.206,-2.963,0.39,0.523,0.688,-0.036,0.562,0.196,-0.215,-1.161,0.102
'0:03.059',-0.369,-3.15,-2.78,1.76,1.206,-2.966,0.392,0.526,0.691,-0.032,0.564,0.198,-0.213,-1.161,0.102
'0:03.060',-0.37,-3.151,-2.78,1.76,1.205,-2.966,0.392,0.53,0.696,-0.029,0.566,0.198,-0.213,-1.163,0.099
'0:03.061',-0.368,-3.15,-2.781,1.758,1.206,-2.966,0.394,0.533,0.701,-0.027,0.568,0.2,-0.212,-1.164,0.098
'0:03.062',-0.368,-3.148,-2.78,1.758,1.206,-2.965,0.394,0.532,0.698,-0.028,0.567,0.201,-0.213,-1.163,0.097
'0:03.063',-0.367,-3.145,-2.777,1.756,1.204,-2.962,0.395,0.533,0.695,-0.029,0.566,0.2,-0.216,-1.159,0.095
'0:03.064',-0.367,-3.143,-2.776,1.756,1.204,-2.96,0.395,0.535,0.699,-0.028,0.568,0.201,-0.213,-1.158,0.097
'0:03.065',-0.365,-3.141,-2.776,1.753,1.206,-2.959,0.395,0.538,0.702,-0.025,0.568,0.201,-0.211,-1.16,0.096
'0:03.066',-0.363,-3.139,-2.776,1.752,1.206,-2.958,0.396,0.54,0.705,-0.024,0.568,0.2,-0.21,-1.159,0.095
'0:03.067',-0.363,-3.138,-2.775,1.75,1.206,-2.957,0.396,0.541,0.706,-0.021,0.569,0.201,-0.209,-1.158,0.095
'0:03.068',-0.361,-3.136,-2.775,1.749,1.206,-2.955,0.398,0.544,0.708,-0.021,0.57,0.202,-0.211,-1.156,0.092
'0:03.069',-0.36,-3.139,-2.778,1.75,1.208,-2.959,0.398,0.547,0.712,-0.019,0.572,0.203,-0.208,-1.157,0.093
'0:03.070',-0.361,-3.14,-2.78,1.751,1.209,-2.96,0.4,0.547,0.712,-0.019,0.573,0.201,-0.207,-1.159,0.095
'0:03.071',-0.36,-3.14,-2.78,1.751,1.21,-2.961,0.401,0.549,0.714,-0.018,0.572,0.201,-0.209,-1.159,0.092
'0:03.072',-0.36,-3.139,-2.78,1.75,1.21,-2.96,0.402,0.553,0.717,-0.015,0.573,0.203,-0.207,-1.161,0.091
'0:03.073',-0.361,-3.138,-2.776,1.75,1.207,-2.957,0.403,0.553,0.718,-0.015,0.574,0.201,-0.208,-1.16,0.09
'0:03.074',-0.358,-3.135,-2.777,1.747,1.21,-2.957,0.404,0.556,0.722,-0.013,0.576,0.203,-0.207,-1.158,0.089
'0:03.075',-0.357,-3.135,-2.777,1.746,1.21,-2.956,0.405,0.561,0.726,-0.009,0.579,0.206,-0.206,-1.159,0.088
'0:03.076',-0.356,-3.136,-2.78,1.746,1.212,-2.958,0.405,0.562,0.729,-0.009,0.578,0.207,-0.205,-1.159,0.089
'0:03.077',-0.355,-3.135,-2.78,1.745,1.212,-2.958,0.407,0.566,0.731,-0.006,0.582,0.209,-0.203,-1.158,0.088
'0:03.078',-0.354,-3.132,-2.777,1.743,1.212,-2.955,0.408,0.568,0.735,-0.001,0.585,0.21,-0.202,-1.157,0.086
'0:03.079',-0.352,-3.131,-2.779,1.742,1.213,-2.955,0.407,0.571,0.736,-0.001,0.583,0.21,-0.201,-1.155,0.085
'0:03.080',-0.354,-3.132,-2.778,1.743,1.212,-2.955,0.407,0.574,0.738,0.004,0.585,0.209,-0.197,-1.153,0.085
'0:03.081',-0.354,-3.131,-2.777,1.742,1.212,-2.954,0.409,0.574,0.74,0.003,0.585,0.21,-0.198,-1.153,0.083
'0:03.082',-0.351,-3.129,-2.779,1.74,1.214,-2.954,0.409,0.575,0.741,0.002,0.584,0.21,-0.198,-1.151,0.082
'0:03.083',-0.352,-3.132,-2.779,1.742,1.213,-2.956,0.409,0.579,0.744,0.003,0.586,0.211,-0.197,-1.153,0.081
'0:03.084',-0.355,-3.132,-2.777,1.744,1.211,-2.955,0.413,0.583,0.749,0.005,0.588,0.211,-0.199,-1.155,0.078
'0:03.085',-0.354,-3.13,-2.776,1.742,1.21,-2.953,0.413,0.585,0.751,0.007,0.589,0.211,-0.198,-1.153,0.079
'0:03.086',-0.352,-3.129,-2.777,1.74,1.212,-2.953,0.416,0.59,0.755,0.009,0.592,0.214,-0.196,-1.152,0.077
'0:03.087',-0.352,-3.126,-2.774,1.739,1.21,-2.95,0.419,0.594,0.759,0.011,0.594,0.213,-0.196,-1.149,0.074
'0:03.088',-0.353,-3.127,-2.774,1.741,1.21,-2.951,0.418,0.596,0.761,0.011,0.593,0.215,-0.195,-1.149,0.075
'0:03.089',-0.352,-3.128,-2.776,1.74,1.212,-2.952,0.417,0.599,0.762,0.015,0.595,0.217,-0.192,-1.151,0.074
'0:03.090',-0.351,-3.125,-2.774,1.738,1.211,-2.95,0.417,0.6,0.764,0.015,0.595,0.217,-0.191,-1.15,0.074
'0:03.091',-0.352,-3.123,-2.771,1.738,1.208,-2.947,0.42,0.605,0.767,0.017,0.595,0.217,-0.191,-1.146,0.072
'0:03.092',-0.352,-3.119,-2.768,1.736,1.208,-2.944,0.421,0.607,0.768,0.018,0.596,0.217,-0.191,-1.143,0.07
'0:03.093',-0.35,-3.12,-2.771,1.735,1.21,-2.946,0.422,0.61,0.773,0.021,0.598,0.221,-0.189,-1.147,0.071
'0:03.094',-0.35,-3.119,-2.768,1.734,1.209,-2.944,0.425,0.614,0.776,0.024,0.6,0.221,-0.188,-1.143,0.068
'0:03.095',-0.35,-3.115,-2.764,1.732,1.207,-2.939,0.425,0.617,0.779,0.025,0.6,0.221,-0.188,-1.141,0.067
'0:03.096',-0.347,-3.114,-2.766,1.73,1.209,-2.94,0.425,0.623,0.787,0.032,0.602,0.222,-0.185,-1.142,0.066
'0:03.097',-0.345,-3.111,-2.766,1.728,1.21,-2.939,0.425,0.624,0.785,0.029,0.6,0.221,-0.188,-1.141,0.064
'0:03.098',-0.344,-3.109,-2.765,1.726,1.21,-2.938,0.425,0.625,0.786,0.029,0.6,0.222,-0.188,-1.138,0.063
'0:03.099',-0.344,-3.107,-2.764,1.726,1.21,-2.936,0.427,0.628,0.791,0.032,0.601,0.223,-0.185,-1.133,0.062
'0:03.100',-0.345,-3.107,-2.762,1.726,1.208,-2.935,0.427,0.631,0.795,0.033,0.602,0.223,-0.182,-1.132,0.062
'0:03.101',-0.343,-3.106,-2.763,1.724,1.21,-2.934,0.43,0.636,0.8,0.038,0.606,0.225,-0.18,-1.135,0.06
'0:03.102',-0.343,-3.11,-2.767,1.726,1.212,-2.938,0.432,0.641,0.803,0.041,0.609,0.227,-0.179,-1.14,0.059
'0:03.103',-0.345,-3.121,-2.776,1.733,1.214,-2.948,0.439,0.649,0.811,0.045,0.613,0.229,-0.177,-1.146,0.058
'0:03.104',-0.345,-3.12,-2.775,1.732,1.214,-2.947,0.441,0.652,0.813,0.048,0.614,0.229,-0.176,-1.144,0.056
'0:03.105',-0.347,-3.112,-2.765,1.73,1.209,-2.939,0.439,0.652,0.814,0.049,0.613,0.228,-0.175,-1.137,0.054
'0:03.106',-0.349,-3.109,-2.76,1.729,1.205,-2.935,0.443,0.658,0.818,0.051,0.613,0.226,-0.177,-1.133,0.052
'0:03.107',-0.347,-3.11,-2.762,1.728,1.207,-2.936,0.444,0.661,0.82,0.053,0.614,0.226,-0.178,-1.135,0.049
'0:03.108',-0.343,-3.107,-2.764,1.724,1.21,-2.935,0.445,0.663,0.823,0.056,0.615,0.227,-0.174,-1.131,0.048
'0:03.109',-0.341,-3.1,-2.76,1.72,1.209,-2.93,0.445,0.667,0.826,0.059,0.617,0.228,-0.172,-1.127,0.045
'0:03.110',-0.344,-3.099,-2.755,1.721,1.206,-2.927,0.445,0.667,0.826,0.059,0.617,0.228,-0.172,-1.129,0.043
'0:03.111',-0.345,-3.096,-2.752,1.72,1.203,-2.925,0.447,0.67,0.829,0.059,0.616,0.225,-0.174,-1.128,0.04
'0:03.112',-0.345,-3.098,-2.752,1.722,1.203,-2.925,0.449,0.676,0.834,0.062,0.62,0.228,-0.173,-1.128,0.036
'0:03.113',-0.343,-3.099,-2.756,1.721,1.206,-2.928,0.451,0.682,0.84,0.069,0.623,0.231,-0.172,-1.13,0.034
'0:03.114',-0.341,-3.098,-2.756,1.719,1.208,-2.928,0.453,0.686,0.846,0.071,0.625,0.231,-0.171,-1.129,0.034
'0:03.115',-0.341,-3.098,-2.756,1.72,1.208,-2.928,0.452,0.689,0.848,0.073,0.63,0.234,-0.166,-1.13,0.034
'0:03.116',-0.339,-3.095,-2.757,1.717,1.209,-2.926,0.456,0.697,0.855,0.079,0.633,0.236,-0.165,-1.127,0.03
'0:03.117',-0.339,-3.096,-2.757,1.718,1.209,-2.927,0.458,0.702,0.86,0.081,0.634,0.239,-0.165,-1.128,0.026
'0:03.118',-0.338,-3.096,-2.759,1.717,1.21,-2.928,0.459,0.706,0.864,0.084,0.636,0.24,-0.163,-1.131,0.025
'0:03.119',-0.337,-3.096,-2.759,1.716,1.211,-2.928,0.462,0.712,0.87,0.088,0.639,0.24,-0.163,-1.13,0.021
'0:03.120',-0.339,-3.096,-2.758,1.717,1.21,-2.928,0.464,0.717,0.875,0.091,0.642,0.241,-0.161,-1.131,0.02
'0:03.121',-0.335,-3.092,-2.758,1.714,1.212,-2.925,0.464,0.72,0.877,0.093,0.642,0.242,-0.156,-1.125,0.018
'0:03.122',-0.331,-3.091,-2.76,1.711,1.214,-2.925,0.466,0.726,0.883,0.098,0.646,0.246,-0.152,-1.123,0.015
'0:03.123',-0.333,-3.092,-2.76,1.713,1.213,-2.926,0.472,0.734,0.891,0.103,0.65,0.248,-0.152,-1.125,0.012
'0:03.124',-0.332,-3.093,-2.761,1.712,1.214,-2.927,0.473,0.736,0.889,0.103,0.65,0.248,-0.154,-1.125,0.01
'0:03.125',-0.329,-3.091,-2.763,1.71,1.216,-2.927,0.475,0.741,0.896,0.108,0.651,0.249,-0.151,-1.127,0.008
'0:03.126',-0.33,-3.091,-2.761,1.71,1.216,-2.926,0.479,0.746,0.901,0.112,0.653,0.249,-0.149,-1.127,0.005
'0:03.127',-0.33,-3.088,-2.758,1.709,1.214,-2.924,0.48,0.751,0.904,0.115,0.654,0.253,-0.147,-1.125,0.003
'0:03.128',-0.328,-3.083,-2.756,1.705,1.214,-2.92,0.481,0.756,0.908,0.119,0.656,0.253,-0.145,-1.119,0.001
'0:03.129',-0.326,-3.079,-2.752,1.702,1.213,-2.916,0.486,0.761,0.913,0.123,0.658,0.254,-0.147,-1.114,-0.005
'0:03.130',-0.326,-3.08,-2.755,1.703,1.214,-2.917,0.489,0.768,0.918,0.129,0.661,0.257,-0.144,-1.117,-0.007
'0:03.131',-0.325,-3.082,-2.756,1.704,1.216,-2.919,0.49,0.771,0.92,0.133,0.661,0.256,-0.141,-1.118,-0.009
'0:03.132',-0.324,-3.08,-2.757,1.702,1.216,-2.919,0.492,0.776,0.925,0.137,0.661,0.256,-0.142,-1.119,-0.011
'0:03.133',-0.321,-3.079,-2.757,1.7,1.218,-2.918,0.494,0.78,0.929,0.142,0.663,0.257,-0.141,-1.119,-0.013
'0:03.134',-0.323,-3.076,-2.753,1.7,1.215,-2.916,0.495,0.788,0.937,0.148,0.665,0.259,-0.139,-1.114,-0.018
'0:03.135',-0.325,-3.078,-2.753,1.702,1.214,-2.916,0.498,0.795,0.945,0.154,0.67,0.262,-0.137,-1.114,-0.021
'0:03.136',-0.322,-3.076,-2.754,1.7,1.216,-2.916,0.5,0.8,0.949,0.156,0.671,0.261,-0.135,-1.115,-0.023
'0:03.137',-0.322,-3.074,-2.752,1.698,1.214,-2.913,0.503,0.808,0.956,0.161,0.674,0.264,-0.133,-1.117,-0.025
'0:03.138',-0.319,-3.071,-2.752,1.695,1.216,-2.912,0.506,0.818,0.965,0.169,0.679,0.268,-0.128,-1.116,-0.028
'0:03.139',-0.316,-3.071,-2.755,1.693,1.218,-2.913,0.51,0.824,0.971,0.171,0.679,0.267,-0.129,-1.115,-0.032
'0:03.140',-0.318,-3.071,-2.754,1.694,1.218,-2.913,0.516,0.834,0.98,0.176,0.683,0.27,-0.128,-1.112,-0.035
'0:03.141',-0.315,-3.068,-2.753,1.691,1.22,-2.911,0.516,0.841,0.985,0.179,0.685,0.272,-0.125,-1.109,-0.04
'0:03.142',-0.316,-3.07,-2.753,1.692,1.218,-2.912,0.514,0.845,0.989,0.181,0.686,0.274,-0.122,-1.113,-0.044
'0:03.143',-0.316,-3.068,-2.753,1.692,1.218,-2.911,0.52,0.853,1,0.188,0.69,0.276,-0.119,-1.11,-0.048
'0:03.144',-0.311,-3.066,-2.754,1.688,1.22,-2.91,0.527,0.86,1.005,0.193,0.693,0.279,-0.115,-1.107,-0.05
'0:03.145',-0.31,-3.064,-2.755,1.688,1.222,-2.909,0.529,0.868,1.012,0.197,0.697,0.283,-0.112,-1.109,-0.053
'0:03.146',-0.305,-3.061,-2.756,1.683,1.225,-2.909,0.53,0.875,1.019,0.201,0.699,0.281,-0.115,-1.109,-0.058
'0:03.147',-0.307,-3.064,-2.756,1.686,1.224,-2.91,0.532,0.881,1.024,0.204,0.701,0.282,-0.113,-1.11,-0.06
'0:03.148',-0.306,-3.063,-2.756,1.685,1.225,-2.91,0.534,0.89,1.032,0.21,0.705,0.285,-0.11,-1.107,-0.065
'0:03.149',-0.302,-3.058,-2.756,1.681,1.226,-2.908,0.538,0.9,1.04,0.218,0.712,0.288,-0.11,-1.105,-0.07
'0:03.150',-0.302,-3.059,-2.757,1.681,1.227,-2.909,0.54,0.905,1.047,0.22,0.713,0.289,-0.105,-1.105,-0.072
'0:03.151',-0.301,-3.059,-2.757,1.681,1.228,-2.909,0.54,0.912,1.054,0.226,0.716,0.291,-0.101,-1.102,-0.073
'0:03.152',-0.3,-3.056,-2.756,1.679,1.227,-2.906,0.545,0.92,1.06,0.23,0.72,0.295,-0.097,-1.099,-0.077
'0:03.153',-0.296,-3.053,-2.757,1.675,1.23,-2.905,0.548,0.928,1.067,0.233,0.721,0.297,-0.091,-1.098,-0.08
'0:03.154',-0.294,-3.053,-2.759,1.673,1.232,-2.906,0.551,0.938,1.075,0.24,0.726,0.298,-0.09,-1.1,-0.085
'0:03.155',-0.297,-3.053,-2.756,1.675,1.23,-2.905,0.554,0.945,1.083,0.245,0.729,0.298,-0.092,-1.1,-0.09
'0:03.156',-0.292,-3.049,-2.756,1.671,1.232,-2.903,0.556,0.954,1.091,0.252,0.733,0.302,-0.087,-1.097,-0.092
'0:03.157',-0.288,-3.047,-2.759,1.667,1.235,-2.903,0.561,0.961,1.098,0.257,0.735,0.305,-0.082,-1.097,-0.094
'0:03.158',-0.289,-3.046,-2.757,1.668,1.234,-2.902,0.565,0.969,1.105,0.263,0.74,0.308,-0.079,-1.093,-0.098
'0:03.159',-0.289,-3.045,-2.756,1.667,1.233,-2.901,0.569,0.979,1.116,0.271,0.745,0.31,-0.076,-1.091,-0.102
'0:03.160',-0.29,-3.043,-2.753,1.667,1.231,-2.898,0.571,0.984,1.123,0.278,0.746,0.308,-0.078,-1.093,-0.107
'0:03.161',-0.292,-3.045,-2.752,1.668,1.23,-2.899,0.574,0.992,1.128,0.282,0.746,0.307,-0.081,-1.095,-0.114
'0:03.162',-0.288,-3.042,-2.754,1.665,1.232,-2.898,0.579,1.001,1.138,0.288,0.749,0.312,-0.076,-1.096,-0.115
'0:03.163',-0.288,-3.038,-2.75,1.663,1.23,-2.894,0.584,1.009,1.149,0.295,0.754,0.314,-0.073,-1.091,-0.118
'0:03.164',-0.288,-3.037,-2.748,1.663,1.23,-2.893,0.588,1.018,1.157,0.3,0.756,0.313,-0.071,-1.091,-0.122
'0:03.165',-0.284,-3.033,-2.748,1.659,1.232,-2.891,0.587,1.026,1.165,0.31,0.759,0.314,-0.066,-1.089,-0.124
'0:03.166',-0.281,-3.027,-2.747,1.654,1.232,-2.887,0.592,1.034,1.173,0.315,0.762,0.316,-0.063,-1.085,-0.128
'0:03.167',-0.277,-3.026,-2.749,1.651,1.236,-2.888,0.594,1.04,1.18,0.32,0.764,0.318,-0.06,-1.081,-0.13
'0:03.168',-0.275,-3.022,-2.748,1.649,1.236,-2.885,0.597,1.05,1.189,0.327,0.767,0.32,-0.059,-1.079,-0.135
'0:03.169',-0.274,-3.021,-2.746,1.647,1.236,-2.884,0.6,1.058,1.196,0.332,0.77,0.322,-0.056,-1.08,-0.139
'0:03.170',-0.274,-3.021,-2.747,1.647,1.236,-2.884,0.602,1.062,1.202,0.336,0.773,0.322,-0.054,-1.082,-0.142
'0:03.171',-0.277,-3.02,-2.743,1.649,1.233,-2.882,0.608,1.075,1.212,0.343,0.777,0.321,-0.057,-1.085,-0.15
'0:03.172',-0.274,-3.017,-2.743,1.645,1.234,-2.88,0.612,1.083,1.22,0.349,0.782,0.324,-0.054,-1.081,-0.154
'0:03.173',-0.268,-3.01,-2.743,1.639,1.238,-2.877,0.615,1.089,1.226,0.352,0.786,0.325,-0.051,-1.073,-0.158
'0:03.174',-0.265,-3.009,-2.744,1.637,1.24,-2.877,0.616,1.097,1.236,0.359,0.79,0.329,-0.044,-1.073,-0.161
'0:03.175',-0.263,-3.009,-2.747,1.635,1.242,-2.878,0.618,1.104,1.244,0.367,0.795,0.335,-0.04,-1.075,-0.165
'0:03.176',-0.262,-3.01,-2.749,1.636,1.244,-2.88,0.62,1.113,1.25,0.373,0.798,0.333,-0.041,-1.073,-0.169
'0:03.177',-0.264,-3.011,-2.748,1.637,1.242,-2.88,0.622,1.121,1.26,0.38,0.805,0.336,-0.04,-1.071,-0.172
'0:03.178',-0.262,-3.01,-2.748,1.636,1.242,-2.879,0.625,1.129,1.267,0.386,0.808,0.337,-0.037,-1.071,-0.175
'0:03.179',-0.258,-3.008,-2.75,1.633,1.246,-2.879,0.627,1.137,1.274,0.39,0.809,0.339,-0.034,-1.07,-0.177
'0:03.180',-0.26,-3.005,-2.745,1.633,1.242,-2.875,0.628,1.143,1.281,0.394,0.816,0.342,-0.033,-1.067,-0.182
'0:03.181',-0.258,-3.004,-2.746,1.631,1.244,-2.875,0.631,1.149,1.291,0.402,0.821,0.343,-0.031,-1.065,-0.184
'0:03.182',-0.251,-2.999,-2.748,1.625,1.248,-2.874,0.634,1.157,1.298,0.408,0.825,0.346,-0.029,-1.066,-0.187
'0:03.183',-0.25,-2.997,-2.747,1.623,1.248,-2.873,0.637,1.164,1.306,0.414,0.831,0.351,-0.025,-1.061,-0.189
'0:03.184',-0.253,-2.995,-2.743,1.624,1.245,-2.869,0.638,1.173,1.313,0.421,0.836,0.353,-0.021,-1.054,-0.193
'0:03.185',-0.249,-2.993,-2.744,1.621,1.247,-2.869,0.638,1.177,1.317,0.424,0.837,0.354,-0.019,-1.059,-0.195
'0:03.186',-0.244,-2.99,-2.746,1.617,1.25,-2.868,0.639,1.181,1.323,0.428,0.839,0.356,-0.016,-1.061,-0.197
'0:03.187',-0.243,-2.987,-2.744,1.615,1.25,-2.866,0.643,1.188,1.331,0.437,0.847,0.359,-0.011,-1.057,-0.202
'0:03.188',-0.242,-2.986,-2.744,1.615,1.25,-2.865,0.644,1.192,1.337,0.443,0.848,0.361,-0.011,-1.053,-0.205
'0:03.189',-0.239,-2.981,-2.742,1.61,1.251,-2.862,0.646,1.2,1.345,0.45,0.852,0.363,-0.014,-1.049,-0.211
'0:03.190',-0.237,-2.979,-2.743,1.609,1.252,-2.861,0.647,1.208,1.352,0.455,0.857,0.368,-0.007,-1.048,-0.211
'0:03.191',-0.236,-2.981,-2.745,1.608,1.254,-2.863,0.646,1.21,1.355,0.458,0.859,0.369,-0.003,-1.052,-0.211
'0:03.192',-0.234,-2.979,-2.745,1.607,1.255,-2.862,0.65,1.216,1.362,0.464,0.864,0.372,0.002,-1.054,-0.214
'0:03.193',-0.232,-2.978,-2.747,1.605,1.257,-2.863,0.65,1.222,1.369,0.468,0.866,0.376,0.005,-1.05,-0.214
'0:03.194',-0.231,-2.978,-2.748,1.604,1.258,-2.863,0.649,1.224,1.373,0.472,0.868,0.375,0.004,-1.048,-0.215
'0:03.195',-0.233,-2.979,-2.747,1.607,1.256,-2.864,0.651,1.228,1.378,0.474,0.871,0.376,0.003,-1.05,-0.218
'0:03.196',-0.233,-2.978,-2.747,1.605,1.257,-2.862,0.65,1.232,1.383,0.477,0.875,0.379,0.006,-1.051,-0.219
'0:03.197',-0.228,-2.978,-2.749,1.603,1.26,-2.864,0.651,1.236,1.388,0.482,0.881,0.384,0.013,-1.046,-0.22
'0:03.198',-0.226,-2.978,-2.752,1.601,1.262,-2.865,0.652,1.24,1.393,0.483,0.884,0.385,0.011,-1.048,-0.221
'0:03.199',-0.225,-2.977,-2.752,1.601,1.264,-2.865,0.651,1.242,1.396,0.485,0.884,0.385,0.013,-1.05,-0.22
'0:03.200',-0.223,-2.975,-2.752,1.599,1.264,-2.864,0.654,1.244,1.399,0.488,0.885,0.387,0.015,-1.048,-0.22
'0:03.201',-0.221,-2.971,-2.752,1.596,1.265,-2.861,0.655,1.248,1.405,0.491,0.889,0.389,0.016,-1.042,-0.222
'0:03.202',-0.217,-2.971,-2.754,1.594,1.268,-2.862,0.651,1.25,1.407,0.495,0.891,0.391,0.022,-1.042,-0.219
'0:03.203',-0.213,-2.969,-2.756,1.591,1.271,-2.862,0.65,1.251,1.409,0.498,0.894,0.392,0.025,-1.042,-0.22
'0:03.204',-0.216,-2.97,-2.753,1.593,1.268,-2.862,0.651,1.252,1.414,0.501,0.897,0.394,0.025,-1.046,-0.222
'0:03.205',-0.216,-2.971,-2.756,1.593,1.27,-2.864,0.651,1.254,1.417,0.504,0.899,0.398,0.026,-1.048,-0.222
'0:03.206',-0.213,-2.969,-2.755,1.591,1.27,-2.862,0.648,1.256,1.421,0.508,0.904,0.402,0.029,-1.04,-0.224
'0:03.207',-0.214,-2.97,-2.756,1.593,1.27,-2.864,0.646,1.255,1.423,0.51,0.906,0.403,0.032,-1.043,-0.221
